open,high,low,close,volume,vwap,timestamp,transactions,otc
496.92,497.6,496.82,497.29,125098.0,497.1369,1744211460000,2229,
497.22,497.43,496.51,496.798,104119.0,496.9217,1744211520000,1850,
496.73,496.81,495.89,496.36,209505.0,496.2922,1744211580000,2616,
496.35,497.14,496.23,496.47,221926.0,496.5577,1744211640000,1914,
496.505,498.65,496.49,498.57,327329.0,497.64,1744211700000,4235,
498.62,499.12,498.08,498.15,239050.0,498.6522,1744211760000,3389,
498.22,498.6458,498.08,498.55,196778.0,498.3675,1744211820000,2757,
498.51,498.6594,497.5,498.23,161454.0,497.999,1744211880000,2382,
498.33,498.7,498.04,498.41,118006.0,498.4009,1744211940000,1995,
498.42,498.9,498.22,498.86,146008.0,498.566,1744212000000,2281,
498.93,499.71,498.8801,498.96,253654.0,499.2738,1744212060000,3357,
498.95,499.09,498.5,498.54,122800.0,498.7393,1744212120000,1927,
498.525,498.91,498.42,498.8603,88428.0,498.6216,1744212180000,1505,
498.875,499.6,498.87,499.415,127883.0,499.2585,1744212240000,2052,
499.35,499.45,498.7494,498.89,132734.0,499.1368,1744212300000,2277,
498.9,499.22,498.57,498.9362,69673.0,498.8665,1744212360000,1366,
498.955,499.54,498.86,499.39,160681.0,499.2105,1744212420000,2613,
499.4,499.4,498.41,498.41,110080.0,498.7329,1744212480000,1709,
498.43,498.59,498.13,498.28,127014.0,498.3499,1744212540000,1996,
498.29,499.36,497.82,499.3578,252466.0,498.4987,1744212600000,3467,
499.355,499.59,498.72,498.8,141125.0,499.2008,1744212660000,2066,
