Date,Open,High,Low,Close,Volume,Day,Weekday,Week,Month,Year,Daily_Return,Log_Return,Price_Range,Close_to_Open_Change,Average_Price,Lagged_Close,Lagged_Volume,Volume_MA5,Volume_Ratio,Lagged_Return,Rolling_Volatility,Day_of_Week,Week_of_Year,Close_to_High_Ratio,Next_Day_Volatility
2009-11-24,83.55524334084586,83.70579103163688,82.81002250828568,83.54771423339844,138420100.0,24,1,48,11,2009,0.0015336569051556115,0.001532482054462769,0.8957685233511938,-0.007529107447425076,83.35450925777367,83.4197769165039,148010200.0,157169540.0,0.8807056380008492,0.012702594988593496,0.009283937757740512,1,48,-0.17647058823528758,0.009463320977468177
2009-11-25,83.68323175338504,83.93164067811331,83.41977035277681,83.84130859375,109564800.0,25,2,48,11,2009,0.0035140920735590164,0.0035079320789822258,0.5118703253365027,0.15807684036495573,83.7309065415467,83.54771423339844,138420100.0,147785140.0,0.7413790046820675,0.0015336569051556115,0.009463320977468177,2,48,-0.17647454812686578,0.010629196558954956
2009-11-27,81.59809709348147,83.04337564333005,81.51529413815433,82.47881317138672,126001800.0,27,4,48,11,2009,-0.016250884500923046,-0.01638437836241294,1.5280815051757202,0.8807160779052481,82.34582765095703,83.84130859375,109564800.0,131238580.0,0.9600972518904121,0.0035140920735590164,0.010629196558954956,4,48,-0.36945835024579504,0.010568769510337772
2009-11-30,82.41106755818478,82.95304270136543,81.38732716046623,82.75733184814453,160874800.0,30,0,49,11,2009,0.003376851169997641,0.003371162411215924,1.5657155408992054,0.34626428995974834,82.36590056999206,82.47881317138672,126001800.0,136574340.0,1.1779284454166135,-0.016250884500923046,0.010568769510337772,0,49,-0.12499770750726749,0.010477319844696109
2009-12-01,83.49504106454923,84.05208028254143,83.35202244849401,83.78108978271484,159613700.0,1,1,49,12,2009,0.012370601029632722,0.012294710379041094,0.7000578340474135,0.28604871816561683,83.72839750458343,82.75733184814453,160874800.0,138895040.0,1.1491677456588802,0.003376851169997641,0.010477319844696109,1,49,-0.38709730346111326,0.010485286479053564
2009-12-02,83.76602030214802,84.31553033708983,83.49502983875573,83.74343872070312,132315100.0,2,2,49,12,2009,-0.00044939809340471815,-0.0004494991029913734,0.8205004983340984,-0.022581581444896415,83.85133296551622,83.78108978271484,159613700.0,137674040.0,0.9610751598485815,0.012370601029632722,0.010485286479053564,2,49,-0.6972471284883377,0.01089137762118402
2009-12-03,83.96928407865484,84.44351462006038,83.02081725281569,83.08856201171875,167324900.0,3,3,49,12,2009,-0.007820036040894984,-0.007850772869670605,1.4226973672446945,-0.8807220669360873,83.51763129486494,83.74343872070312,132315100.0,149226060.0,1.1212847139433957,-0.00044939809340471815,0.01089137762118402,3,49,-0.9523828746276094,0.00747649815700163
2009-12-04,84.18754507379481,84.59403070419934,82.83259871547224,83.5627670288086,274907800.0,4,4,49,12,2009,0.005707223781571402,0.0056909992818881,1.7614319887270966,-0.6247780449862148,83.66313214949339,83.08856201171875,167324900.0,179007260.0,1.5357354779912278,-0.007820036040894984,0.00747649815700163,4,49,-0.5854689150592708,0.007674656155376559
2009-12-07,83.48751247098441,83.95421383577595,83.17135307896409,83.434814453125,127973800.0,7,0,50,12,2009,-0.001531215159970456,-0.0015323886679853417,0.7828607568118571,-0.05269801785941297,83.52012712262167,83.5627670288086,274907800.0,172427060.0,0.7421909298923266,0.005707223781571402,0.007674656155376559,0,50,-0.6634633019110082,0.006581478392026593
2009-12-08,82.83263209314599,83.38213651904316,82.25301122727677,82.50894927978516,169863700.0,8,1,50,12,2009,-0.011096868608247545,-0.011158898170855054,1.1291252917663854,-0.3236828133608327,82.7146990087017,83.434814453125,127973800.0,174477060.0,0.9735589308989961,-0.001531215159970456,0.006581478392026593,1,50,-0.7733306884765654,0.007228397349975606
2009-12-09,82.48635976945774,82.93800869417468,82.06481579576459,82.81756591796875,155063400.0,9,2,50,12,2009,0.0037404019912685715,0.0037334240824502935,0.8731928984100961,0.33120614851101493,82.606796802636,82.50894927978516,169863700.0,179026720.0,0.8661466846960052,-0.011096868608247545,0.007228397349975606,2,50,-0.13793375601798336,0.007116879816909021
2009-12-10,83.32943440881029,83.64559381792431,83.14124688237392,83.28427124023438,138014600.0,10,3,50,12,2009,0.005635342177623182,0.005619523039903888,0.5043469355503873,-0.04516316857591107,83.35703731351087,82.81756591796875,155063400.0,173164660.0,0.7970136631804665,0.0037404019912685715,0.007116879816909021,3,50,-0.7164167207551801,0.006875303067267959
2009-12-11,83.63805389404297,83.82624139614585,83.26167888983723,83.63805389404297,124854000.0,11,4,50,12,2009,0.004247892771830797,0.004238895944702856,0.5645625063086186,0.0,83.57532472667535,83.28427124023438,138014600.0,143153900.0,0.8721662490508467,0.005635342177623182,0.006875303067267959,4,50,-0.3333333333333417,0.007351375628383006
2009-12-14,84.21013641357422,84.30799183660943,83.65309733253206,84.21013641357422,107141500.0,14,0,51,12,2009,0.006839978848097061,0.00681669231871532,0.6548945040773759,0.0,84.05707519423856,83.63805389404297,124854000.0,138987440.0,0.7708718140286633,0.004247892771830797,0.007351375628383006,0,51,-0.14942165864267426,0.004532012882892549
2009-12-15,83.90152092251022,84.24778526063359,83.55525658438683,83.81871795654297,120408800.0,15,1,51,12,2009,-0.004648115698434596,-0.004658951779485209,0.6925286762467664,-0.08280296596724668,83.87391993385445,84.21013641357422,107141500.0,129096460.0,0.9327041190749924,0.006839978848097061,0.004532012882892549,1,51,-0.6195661187865882,0.004569489687835622
2009-12-16,84.15746063604294,84.40586379595591,83.75849827236887,83.94668579101562,155358200.0,16,2,51,12,2009,0.0015267214482928004,0.0015255571939465425,0.647365523587041,-0.21077484502731636,84.03701595311347,83.81871795654297,120408800.0,129155420.0,1.2028778970328926,-0.004648115698434596,0.004569489687835622,2,51,-0.7093025318926269,0.0075805431906038785
2009-12-17,83.3445122702922,83.50258914059219,82.8627525485125,82.93802642822266,183390100.0,17,3,51,12,2009,-0.01201547569494299,-0.012088245015794802,0.6398365920796891,-0.40648584206954297,83.10112270577578,83.94668579101562,155358200.0,138230520.0,1.3266976062883942,0.0015267214482928004,0.0075805431906038785,3,51,-0.8823545251366652,0.007837449710451314
2009-12-18,83.39964928993966,83.4753341737058,82.70339224128055,83.40721893310547,174591200.0,18,4,51,12,2009,0.00565714576399845,0.005641204209109105,0.7719419324252499,0.00756964316580877,83.19531511603061,82.93802642822266,183390100.0,148177960.0,1.1782535000481853,-0.01201547569494299,0.007837449710451314,4,51,-0.08823881400811294,0.008710565207257858
2009-12-21,83.82347495453124,84.53486561959407,83.82347495453124,84.25485229492188,118039600.0,21,0,52,12,2009,0.010162589913185194,0.0101112980093248,0.7113906650628365,0.4313773403906396,84.20439762301572,83.40721893310547,174591200.0,150357580.0,0.785059190231713,0.00565714576399845,0.008710565207257858,0,52,-0.3936139992045912,0.008351140435444328
2009-12-22,84.43648782152535,84.7392100950832,84.33053589187217,84.55757904052734,91707500.0,22,1,52,12,2009,0.0035929888589183445,0.003586549494215807,0.4086742032110209,0.12109121900199682,84.54244167582756,84.25485229492188,118039600.0,144617320.0,0.6341391197126319,0.010162589913185194,0.008351140435444328,1,52,-0.44443973494961403,0.008350064835106065
2009-12-23,84.7618872376139,84.8451359816379,84.38348595530313,84.72404479980469,111783100.0,23,2,52,12,2009,0.001968667518231104,0.0019667322318731055,0.46165002633476604,-0.0378424378092177,84.65088891224856,84.55757904052734,91707500.0,135902300.0,0.8225254465892041,0.0035929888589183445,0.008350064835106065,2,52,-0.26230082297319846,0.0030852122015802845
2009-12-24,84.90570959641593,85.2159957478718,84.76191521401475,85.12518310546875,39677500.0,24,3,52,12,2009,0.004734645360852552,0.004723472180988994,0.45408053385705216,0.21947350905281837,85.03436468911843,84.72404479980469,111783100.0,107159780.0,0.37026485123429703,0.001968667518231104,0.0030852122015802845,3,52,-0.19999237058605068,0.0033522227462648335
2009-12-28,85.44301027540794,85.51111973439122,85.00406340436471,85.3067855834961,87508500.0,28,0,53,12,2009,0.0021333578548941023,0.002131085478313295,0.5070563300265007,-0.13622469191184905,85.27398957408401,85.12518310546875,39677500.0,89743240.0,0.9750985143839246,0.004734645360852552,0.0033522227462648335,0,53,-0.40298116559247416,0.0023197129968764558
2009-12-29,85.52624878008253,85.54138228895197,85.17812033663915,85.18568420410156,80572500.0,29,1,53,12,2009,-0.0014195984360001468,-0.001420607020496215,0.36326195231281133,-0.340564575980963,85.3017289432309,85.3067855834961,87508500.0,82249820.0,0.9796070070426902,0.0021333578548941023,0.0023197129968764558,1,53,-0.9791779254219958,0.0023984810604965436
2009-12-30,84.93596596215848,85.2538216969414,84.89055387579938,85.15543365478516,73138400.0,30,2,53,12,2009,-0.0003551130638796973,-0.00035517613145495485,0.36326782114201706,0.21946769262667942,85.09993640917531,85.18568420410156,80572500.0,78536000.0,0.9312722827747785,-0.0014195984360001468,0.0023984810604965436,2,53,-0.27084161169833015,0.005412349656316748
2009-12-31,85.34464756437433,85.3673564980506,84.30026179920013,84.33810424804688,90637900.0,31,3,53,12,2009,-0.009598088714475761,-0.00964444724195076,1.0670946988504681,-1.006543316327452,84.66857418176586,85.15543365478516,73138400.0,74306960.0,1.2197767207809336,-0.0003551130638796973,0.005412349656316748,3,53,-0.9645369348310775,0.00967632280183345
2010-01-04,85.04191800650456,85.8138541884604,84.39106724915432,85.76844787597656,118944600.0,4,0,1,1,2010,0.016959636936145772,0.016817427917113794,1.4227869393060786,0.726529869472003,85.32445643786376,84.33810424804688,90637900.0,90160380.0,1.3192557529149722,-0.009598088714475761,0.00967632280183345,0,1,-0.03191364162084574,0.009686863847921787
2010-01-05,85.71546250754652,86.03331820792138,85.40517067579094,85.99547576904297,111579900.0,5,1,1,1,2010,0.002646986143373997,0.002643489045373023,0.6281475321304413,0.2800132614964497,85.81132155091844,85.76844787597656,118944600.0,94974660.0,1.1748386359056195,0.016959636936145772,0.009686863847921787,1,1,-0.0602445077672543,0.009564591779279838
2010-01-06,85.91222068625055,86.26791879926948,85.8441112300274,86.05601501464844,116074400.0,6,2,1,1,2010,0.0007039817509477686,0.0007037340720290774,0.4238075692420864,0.1437943283978882,86.05601501464844,85.99547576904297,111579900.0,102075040.0,1.137147729748624,0.002646986143373997,0.009564591779279838,2,1,-0.5,0.009493032862163376
2010-01-07,85.89710058961275,86.5252481735041,85.65492397309326,86.41929626464844,131091100.0,7,3,1,1,2010,0.004221450992567544,0.004212565665530936,0.8703242004108347,0.5221956750356895,86.19982280374859,86.05601501464844,116074400.0,113665580.0,1.1533051606299813,0.0007039817509477686,0.009493032862163376,3,1,-0.12173843816550665,0.006495987233908041
2010-01-08,86.19226780163417,86.74473636932328,86.01820639635261,86.70689392089844,126402800.0,8,4,1,1,2010,0.003327933328330701,0.00332240801340463,0.7265299729706669,0.514626119264264,86.48994556219145,86.41929626464844,131091100.0,120818560.0,1.046220050959058,0.004221450992567544,0.006495987233908041,4,1,-0.05208656192133138,0.0014235508021951092
2010-01-11,87.09284453775544,87.13068120336374,86.45712735171242,86.82796478271484,106375700.0,11,0,2,1,2010,0.0013963233641705042,0.001395349411231918,0.6735538516513202,-0.2648797550405959,86.80525777926367,86.70689392089844,126402800.0,118304780.0,0.8991665425522113,0.003327933328330701,0.0014235508021951092,0,2,-0.4494316525794283,0.005438216966025749
2010-01-12,86.25280309107343,86.43443411910074,85.68520107628504,86.01819610595703,163333500.0,12,1,2,1,2010,-0.00932612757634299,-0.00936988819471229,0.7492330428157032,-0.23460698511640032,86.04594376711428,86.82796478271484,106375700.0,128655500.0,1.269541527567807,0.0013963233641705042,0.005438216966025749,1,2,-0.555552130455221,0.006636073863728175
2010-01-13,86.23766588804791,86.9869047229168,85.79872470753614,86.7447280883789,161822000.0,13,2,2,1,2010,0.008446259225512343,0.008410789164332584,1.1881800153806665,0.5070622003309921,86.51011917294396,86.01819610595703,163333500.0,137805020.0,1.1742823302082899,-0.00932612757634299,0.006636073863728175,2,2,-0.20382150129019833,0.006520676635360462
2010-01-14,86.64631414384017,87.13823690963754,86.59333820130475,86.97930908203125,115718800.0,14,3,2,1,2010,0.002704268015150557,0.002700618061223342,0.544898708332795,0.33299493819107795,86.90362806432451,86.7447280883789,161822000.0,134730560.0,0.8588905145202395,0.008446259225512343,0.006520676635360462,3,2,-0.29166490060612643,0.008377774998151484
2010-01-15,86.82796193730626,86.91120490849485,85.67004914788191,86.00304412841797,212283100.0,15,4,2,1,2010,-0.011224105639797144,-0.01128757125690022,1.2411557606129406,-0.8249178088882871,86.19476606159826,86.97930908203125,115718800.0,151906620.0,1.3974578593085674,0.002704268015150557,0.008377774998151484,4,2,-0.7317057285609273,0.010557355376197664
2010-01-19,85.98790603073422,87.1306737003525,85.96519710459002,87.07769775390625,139172700.0,19,1,3,1,2010,0.012495530087093476,0.012418105260015643,1.1654765957624846,1.089791723172027,86.72452285294959,86.00304412841797,212283100.0,158466020.0,0.8782494821287239,-0.011224105639797144,0.010557355376197664,1,3,-0.045454320265946396,0.010760492103707575
2010-01-20,86.4874056835767,86.6160607479807,85.5035657056129,86.19225311279297,216490200.0,20,2,3,1,2010,-0.01016844340115275,-0.01022049517942768,1.1124950423677973,-0.2951525707837277,86.10395985546218,87.07769775390625,139172700.0,169097360.0,1.2802695441253489,0.012495530087093476,0.010760492103707575,2,3,-0.3809523809523773,0.012582966105392748
2010-01-21,86.21498495305964,86.47986481318037,84.42892964774859,84.53488159179688,344859600.0,21,3,3,1,2010,-0.019228775918262886,-0.019416053462101606,2.050935165431781,-1.6801033612627663,85.14789201757527,86.19225311279297,216490200.0,205704880.0,1.6764774856094808,-0.01016844340115275,0.012582966105392748,3,3,-0.9483396911642598,0.013636351150684987
2010-01-22,84.15648018532299,84.56515444426911,82.55962560412439,82.65044403076172,345942400.0,22,4,3,1,2010,-0.022291834158291612,-0.022544052411999034,2.00552884014472,-1.5060361545612722,83.25840802638508,84.53488159179688,344859600.0,251749600.0,1.374152729537604,-0.019228775918262886,0.013636351150684987,4,3,-0.954715970760723,0.015169062490921191
2010-01-25,83.40723672114449,83.5586007470118,82.80179793951685,83.0742416381836,186937500.0,25,0,4,1,2010,0.005127590207067101,0.005114488882798005,0.7568028074949495,-0.33299508296089186,83.14488010823742,82.65044403076172,345942400.0,246680480.0,0.7578122922413643,-0.022291834158291612,0.015169062490921191,0,4,-0.6400070190429803,0.011166546023647807
2010-01-26,82.74880789444269,83.60399867640204,82.52177053935044,82.72610473632812,211168800.0,26,1,4,1,2010,-0.004190672042144183,-0.004199477517409594,1.082228137051601,-0.02270315811456669,82.95062465069354,83.0742416381836,186937500.0,261079700.0,0.8088288748608183,0.005127590207067101,0.011166546023647807,1,4,-0.8111911989884434,0.013004218162739124
2010-01-27,82.62012126390596,83.30881425809035,81.98440998368444,83.11961364746094,271863600.0,27,2,4,1,2010,0.004756768282358159,0.00474549060948916,1.3244042744059072,0.4994923835549798,82.8042792964119,82.72610473632812,211168800.0,272154380.0,0.9989315622993097,-0.004190672042144183,0.013004218162739124,2,4,-0.14285714285714132,0.01159126280492591
2010-01-28,83.39206825550909,83.43747455726569,81.66655950142129,82.16604614257812,316104000.0,28,3,4,1,2010,-0.011472232160837814,-0.011538545881674949,1.770915055844398,-1.2260221129309627,82.42336006708837,83.11961364746094,271863600.0,266403260.0,1.1865620563351964,0.004756768282358159,0.01159126280492591,3,4,-0.7179499719603023,0.00807446504963559
2010-01-29,82.52177411683424,83.09694583444004,81.14439331668785,81.2730484008789,310677600.0,29,4,4,1,2010,-0.010868208750724695,-0.010927699160236884,1.9525525177521814,-1.2487257159553309,81.83812918400226,82.16604614257812,316104000.0,259350300.0,1.197907232033277,-0.011472232160837814,0.00807446504963559,4,4,-0.9341092836062802,0.011445525608712016
2010-02-01,81.84822346944676,82.54448065540066,81.35630049769453,82.53691101074219,187865000.0,1,0,5,2,2010,0.015550820779224095,0.015431145866565767,1.1881801577061282,0.6886875412954225,82.1458973879458,81.2730484008789,310677600.0,259535800.0,0.7238500430383785,-0.010868208750724695,0.011445525608712016,0,5,-0.006370788646300986,0.012652931351689836
2010-02-02,82.6882430467509,83.69478598696173,82.4006544004522,83.53585815429688,216327900.0,2,1,5,2,2010,0.012103035252005956,0.01203037917275665,1.2941315865095362,0.8476151075459768,83.21043284723693,82.53691101074219,187865000.0,260567620.0,0.8302178912329936,0.015550820779224095,0.012652931351689836,1,5,-0.12280654789789192,0.012872919654433115
2010-02-03,83.15745030522017,83.6115363898863,82.87743709681305,83.11961364746094,172730700.0,3,2,5,2,2010,-0.004982824334755831,-0.004995279997410692,0.7340992930732426,-0.03783665775922884,83.20286237805344,83.53585815429688,216327900.0,240741040.0,0.7174958619436055,0.012103035252005956,0.012872919654433115,2,5,-0.6701038225578008,0.01878343794052416
2010-02-04,82.47634879032029,82.51418545544911,80.53893023383502,80.55406951904297,356715700.0,4,3,5,2,2010,-0.030865688804802782,-0.0313520686519991,1.9752552216140913,-1.9222792712773185,81.20239506944237,83.11961364746094,172730700.0,248863380.0,1.4333796318285157,-0.004982824334755831,0.01878343794052416,3,5,-0.9923355295850934,0.018456662176798113
2010-02-05,80.64488854113166,80.88706515818822,79.14642252745234,80.72057342529297,493585800.0,5,4,5,2,2010,0.002066983173465209,0.002064849902862686,1.740642630735877,0.07568488416130492,80.25135370364451,80.55406951904297,356715700.0,285445020.0,1.7291799310424123,-0.030865688804802782,0.018456662176798113,4,5,-0.09564957789461144,0.01591678744777208
2010-02-08,80.78112143392303,81.22763804514302,80.0772946671109,80.1378402709961,224166900.0,8,0,6,2,2010,-0.007219140419464365,-0.0072453245075061274,1.1503433780321188,-0.6432811629269395,80.48092432775,80.72057342529297,493585800.0,292705400.0,0.7658447708856755,0.002066983173465209,0.01591678744777208,0,6,-0.9473673643527525,0.016046059368206474
2010-02-09,81.07629391512835,81.84823611907618,80.42544294864211,81.1444091796875,337820500.0,9,1,6,2,2010,0.012560469626927473,0.012482241303527949,1.422793170434062,0.06811526455915384,81.13936274913526,80.1378402709961,224166900.0,317003920.0,1.0656666327659292,-0.007219140419464365,0.016046059368206474,1,6,-0.4946797285890505,0.016136034287921482
2010-02-10,81.0157540715729,81.43199220897053,80.3043574863451,80.98548126220703,240511500.0,10,2,6,2,2010,-0.001958581239140389,-0.0019605017674590866,1.1276347226254302,-0.030272809365868625,80.90727698584088,81.1444091796875,337820500.0,330560080.0,0.727587856343694,0.012560469626927473,0.016136034287921482,2,6,-0.39597126427953644,0.00831961146743952
2010-02-11,80.87950166144869,81.92388724470051,80.41028193763907,81.83306884765625,223591600.0,11,3,6,2,2010,0.010465920214822066,0.010411531627127392,1.5136053070614395,0.9535671862075645,81.38907934333194,80.98548126220703,240511500.0,303935260.0,0.7356553497609984,-0.001958581239140389,0.00831961146743952,3,6,-0.06000137329101798,0.008515587692607587
2010-02-12,80.97030857354355,81.81035992162776,80.6070465588802,81.76495361328125,304622100.0,12,4,6,2,2010,-0.0008323680797283073,-0.0008327146903901639,1.203313362747565,0.7946450397377021,81.39412003126307,81.83306884765625,223591600.0,266142520.0,1.1445826093478035,0.010465920214822066,0.008515587692607587,4,6,-0.03773440049135386,0.008072320652939457
2010-02-16,82.38555975167715,83.13479296591858,81.59848408487957,83.05154418945312,159317500.0,16,1,7,2,2010,0.015735232753350425,0.015612717511103245,1.5363088810390053,0.6659844377759754,82.59494041341709,81.76495361328125,304622100.0,253172640.0,0.6292840332193874,-0.0008323680797283073,0.008072320652939457,1,7,-0.05418752536869533,0.007510748937111852
2010-02-17,83.45264748940014,83.55860520012769,83.05154290388316,83.44508361816406,168845100.0,17,2,7,2,2010,0.004738496226069033,0.004727304892297038,0.507062296244527,-0.007563871236072828,83.35174390739164,83.05154418945312,159317500.0,219377560.0,0.7696552919997834,0.015735232753350425,0.007510748937111852,2,7,-0.22388093692708605,0.006240948340183194
2010-02-18,83.30883364198127,84.1110425700418,83.2785608443635,83.93698120117188,193708600.0,18,3,7,2,2010,0.005894865960691886,0.0058775592189865555,0.8324817256783064,0.6281475591906087,83.7755282051924,83.44508361816406,168845100.0,210016980.0,0.9223473263923707,0.004738496226069033,0.006240948340183194,3,7,-0.20908731507361697,0.006271616209840604
2010-02-19,83.71749581357884,84.43645588917722,83.52072554408913,84.11103057861328,222684900.0,19,4,7,2,2010,0.0020735720411990677,0.0020714251579931095,0.9157303450880931,0.3935347650344454,84.02273733729321,83.93698120117188,193708600.0,209835640.0,1.0612348788794888,0.005894865960691886,0.006271616209840604,4,7,-0.3553724219247508,0.006026714952683362
2010-02-22,84.42133511795039,84.44403827286628,83.87643630418606,84.12618255615234,132346900.0,22,0,8,2,2010,0.00018014257386722576,0.00018012635014212584,0.5676019686802221,-0.29515256179804794,84.14888571106822,84.11103057861328,222684900.0,175380600.0,0.7546267945257343,0.0020735720411990677,0.006026714952683362,0,8,-0.5599975585937597,0.007226828835753989
2010-02-23,83.89917574387206,84.15648597612814,82.88505678545808,83.10453033447266,207497000.0,23,1,8,2,2010,-0.012144283630102448,-0.012218627961430055,1.2714291906700623,-0.7946454093994078,83.38202436535296,84.12618255615234,132346900.0,185016500.0,1.1215053792499587,0.00018014257386722576,0.007226828835753989,1,8,-0.8273804387809325,0.008150849618606312
2010-02-24,83.35424753774338,84.00509831089666,83.14234370907883,83.8688735961914,176350700.0,24,2,8,2,2010,0.009197371775551577,0.00915533351616602,0.8627546018178265,0.5146260584480302,83.67210520538896,83.10453033447266,207497000.0,186517620.0,0.9454908335201789,-0.012144283630102448,0.008150849618606312,2,8,-0.15789508907657418,0.00770392142178937
2010-02-25,82.67312771184068,83.81590143845146,82.44609035967105,83.75535583496094,259634700.0,25,3,8,2,2010,-0.0013535147947381088,-0.0013544316232752694,1.3698110787804154,1.0822281231202595,83.33911587769448,83.8688735961914,176350700.0,199702840.0,1.3001051963006636,0.009197371775551577,0.00770392142178937,3,8,-0.04419996627887556,0.007614253784781542
2010-02-26,83.83105277202324,84.09593840011345,83.33156587191863,83.808349609375,173589300.0,26,4,8,2,2010,0.0006327210228620483,0.0006325209393092608,0.7643725281948264,-0.02270316264824146,83.74528462713569,83.75535583496094,259634700.0,189883720.0,0.9141873774118181,-0.0013535147947381088,0.007614253784781542,4,8,-0.37624166244911406,0.009125888298264393
2010-03-01,84.1564845441195,84.76192920516424,84.13378137977125,84.67868041992188,147709700.0,1,0,9,3,2010,0.010384774483728876,0.01033122313986539,0.6281478253929862,0.5221958758023817,84.52479700161912,83.808349609375,173589300.0,192956280.0,0.7655086426832026,0.0006327210228620483,0.009125888298264393,0,9,-0.132530563470913,0.005214320931694715
2010-03-02,85.04192226196011,85.32193556821697,84.7619031817568,84.91326141357422,160992400.0,2,1,9,3,2010,0.0027702485736558202,0.0027664185069366074,0.560032386460179,-0.1286608483858913,84.99903338784934,84.67868041992188,147709700.0,183655360.0,0.8766006067015959,0.010384774483728876,0.005214320931694715,1,9,-0.7297330735207613,0.0045561003887464166
2010-03-03,85.13269538166239,85.49596305295785,84.77699735062869,84.98890686035156,150785000.0,3,2,9,3,2010,0.0008908555097055793,0.0008904589334466129,0.7189657023291574,-0.14378852131082454,85.08728908797936,84.91326141357422,160992400.0,178542220.0,0.8445341387600087,0.0027702485736558202,0.0045561003887464166,2,9,-0.7052578321380681,0.003974158001696364
2010-03-04,85.10246722601305,85.36735280859828,84.78461145564691,85.24626159667969,135770400.0,4,3,9,3,2010,0.0030280979699033317,0.0030235225155346972,0.5827413529513734,0.14379437066664025,85.13274195364163,84.98890686035156,150785000.0,153769360.0,0.8829483324896455,0.0008908555097055793,0.003974158001696364,3,9,-0.20779581079206624,0.005766278266040635
2010-03-05,85.79873728060063,86.53283116159476,85.59439728698435,86.4647216796875,176118800.0,5,4,9,3,2010,0.014293413695636747,0.014192225930674372,0.9384338746104106,0.6659843990868666,86.1973167094222,85.24626159667969,135770400.0,154275260.0,1.141588093904363,0.0030280979699033317,0.005766278266040635,4,9,-0.07257781688191138,0.005754162906730869
2010-03-08,86.47227926978914,86.66904381716701,86.32848490721217,86.47984313964844,114631200.0,8,0,10,3,2010,0.00017488589180869596,0.00017487060105385131,0.3405589099548365,0.007563869859296801,86.49245728800922,86.4647216796875,176118800.0,147659560.0,0.7763208829824496,0.014293413695636747,0.005754162906730869,0,10,-0.5555593231833564,0.005845075823567447
2010-03-09,86.22252984052095,87.02473883623686,86.17712352723778,86.6236343383789,154556700.0,9,1,10,3,2010,0.0016627134544899835,0.0016613326768206327,0.8476153089990817,0.40110449785795765,86.60849890061786,86.47984313964844,114631200.0,146372420.0,1.0559140854540767,0.00017488589180869596,0.005845075823567447,1,10,-0.4732152588555857,0.005580944907146383
2010-03-10,86.66145406972373,87.2441894419365,86.58577497610379,87.00958251953125,186088800.0,10,2,10,3,2010,0.004455460499898978,0.004445564319571549,0.6584144658327062,0.34812844980751834,86.94651564585718,86.6236343383789,154556700.0,153433180.0,1.212832843587026,0.0016627134544899835,0.005580944907146383,2,10,-0.35632103269258786,0.0055170695317268755
2010-03-11,86.8052617811438,87.3955726991814,86.54038200801885,87.37286376953125,160791100.0,11,3,10,3,2010,0.004175186680368759,0.004166494773617301,0.855190691162548,0.5676019883874517,87.10293949224383,87.00958251953125,186088800.0,158437320.0,1.0148562220062798,0.004455460499898978,0.0055170695317268755,3,10,-0.026554229231938672,0.002109817683124791
2010-03-12,87.75125614405998,87.76639542894912,87.13824790679412,87.38042449951172,162074800.0,12,4,10,3,2010,8.653407538994351e-05,8.653033153282097e-05,0.6281475221550039,-0.3708316445482609,87.42835594508499,87.37286376953125,160791100.0,155628520.0,1.0414209426395624,0.004175186680368759,0.002109817683124791,4,10,-0.6144590495449922,0.00209060170848066
2010-03-15,87.22906060099561,87.46366753595622,86.72956816327232,87.40312194824219,146816800.0,15,0,11,3,2010,0.00025975438847392063,0.000259720658143696,0.7340993726839002,0.17406134724657818,87.19878588249024,87.38042449951172,162074800.0,162065640.0,0.9059094821086073,8.653407538994351e-05,0.00209060170848066,0,11,-0.08247601069685447,0.0032941525822122826
2010-03-16,87.64531715093807,88.18264636471339,87.40314052256122,88.09940338134766,168673000.0,16,1,11,3,2010,0.007966322227228817,0.007934758602173759,0.7795058421521759,0.45408623040958673,87.89506342287409,87.40312194824219,146816800.0,164888900.0,1.0229493919845423,0.00025975438847392063,0.0032941525822122826,1,11,-0.1067894284613777,0.003474108532331941
2010-03-17,88.36425670795718,88.90915540213518,88.10694086950888,88.62156677246094,177468100.0,17,2,11,3,2010,0.00592697987809343,0.005909484428935632,0.8022145326263086,0.2573100645037556,88.54588768136834,88.09940338134766,168673000.0,163164760.0,1.0876619436696993,0.007966322227228817,0.003474108532331941,2,11,-0.3584934178800428,0.003912730835026417
2010-03-18,88.62918599276661,88.75027145146086,88.22051174352143,88.57621002197266,196509100.0,18,3,11,3,2010,-0.0005118026248027707,-0.0005119336404708306,0.5297597079394336,-0.05297597079395189,88.51566440565165,88.62156677246094,177468100.0,170308360.0,1.1538429469933242,0.00592697987809343,0.003912730835026417,3,11,-0.3285667574932013,0.00523992571873331
2010-03-19,88.12781524658203,89.13090818446713,87.78584818733701,88.12781524658203,226641100.0,19,4,11,3,2010,-0.005062248376617062,-0.005075104963106396,1.3450599971301216,0.0,88.34819053946205,88.57621002197266,196509100.0,183221620.0,1.236977928696406,-0.0005118026248027707,0.00523992571873331,4,11,-0.7457607393167164,0.005378496107342074
2010-03-22,87.62627294795062,88.7585566250151,87.57307884080633,88.59896850585938,184477800.0,22,0,12,3,2010,0.005346249171831241,0.0053320087145346294,1.1854777842087714,0.9726955579087502,88.3102013238936,88.12781524658203,226641100.0,190753820.0,0.9670988502353453,-0.005062248376617062,0.005378496107342074,0,12,-0.13461924068213799,0.005163470807700861
