open,high,low,close,volume,vwap,timestamp,pre_market,market,after_market,date,time,time_diff,otc
560.9,560.9,560.9,560.9,191.0,540.1631956236021,2025-05-02 05:56:00-04:00,1,0,0,2025-05-02,05:56:00,2.0,
560.73,560.73,560.73,560.73,378.0,540.1632072748276,2025-05-02 06:00:00-04:00,1,0,0,2025-05-02,06:00:00,4.0,
560.85,560.85,560.85,560.85,226.0,540.1632142815424,2025-05-02 06:05:00-04:00,1,0,0,2025-05-02,06:05:00,5.0,
561.03,561.03,561.03,561.03,304.0,540.1632237885051,2025-05-02 06:06:00-04:00,1,0,0,2025-05-02,06:06:00,1.0,
561.13,561.13,561.12,561.12,731.0,540.1632467475607,2025-05-02 06:07:00-04:00,1,0,0,2025-05-02,06:07:00,1.0,
561.1,561.1,561.1,561.1,475.0,540.1632616519713,2025-05-02 06:08:00-04:00,1,0,0,2025-05-02,06:08:00,1.0,
561.13,561.13,561.0,561.0,1279.0,540.1633015922703,2025-05-02 06:09:00-04:00,1,0,0,2025-05-02,06:09:00,1.0,
561.06,561.06,561.06,561.06,139.0,540.1633059454181,2025-05-02 06:10:00-04:00,1,0,0,2025-05-02,06:10:00,1.0,
561.04,561.04,561.03,561.03,835.0,540.1633320580422,2025-05-02 06:13:00-04:00,1,0,0,2025-05-02,06:13:00,3.0,
561.29,561.29,561.29,561.29,546.0,540.1633493456018,2025-05-02 06:16:00-04:00,1,0,0,2025-05-02,06:16:00,3.0,
561.3,561.3,561.25,561.25,653.0,540.1633699818336,2025-05-02 06:17:00-04:00,1,0,0,2025-05-02,06:17:00,1.0,
561.18,561.19,561.18,561.19,369.0,540.163381609844,2025-05-02 06:18:00-04:00,1,0,0,2025-05-02,06:18:00,1.0,
561.19,561.2,561.19,561.2,545.0,540.1633987921501,2025-05-02 06:19:00-04:00,1,0,0,2025-05-02,06:19:00,1.0,
561.15,561.15,561.15,561.15,382.0,540.1634108068864,2025-05-02 06:20:00-04:00,1,0,0,2025-05-02,06:20:00,1.0,
561.04,561.04,561.03,561.04,550.0,540.1634280148963,2025-05-02 06:21:00-04:00,1,0,0,2025-05-02,06:21:00,1.0,
560.96,560.96,560.93,560.93,616.0,540.1634471862834,2025-05-02 06:25:00-04:00,1,0,0,2025-05-02,06:25:00,4.0,
561.1,561.1,561.0,561.0,15111.0,540.1639190507269,2025-05-02 06:27:00-04:00,1,0,0,2025-05-02,06:27:00,2.0,
561.25,561.25,561.25,561.25,253.0,540.163927045652,2025-05-02 06:30:00-04:00,1,0,0,2025-05-02,06:30:00,3.0,
561.35,561.38,561.28,561.28,962.0,540.1639574885234,2025-05-02 06:31:00-04:00,1,0,0,2025-05-02,06:31:00,1.0,
561.26,561.26,561.15,561.24,1209.0,540.1639956752089,2025-05-02 06:32:00-04:00,1,0,0,2025-05-02,06:32:00,1.0,
561.39,561.4,561.39,561.4,649.0,540.1640163296609,2025-05-02 06:34:00-04:00,1,0,0,2025-05-02,06:34:00,2.0,
561.38,561.39,561.29,561.29,1628.0,540.1640678722769,2025-05-02 06:35:00-04:00,1,0,0,2025-05-02,06:35:00,1.0,
561.06,561.06,561.05,561.05,625.0,540.1640874349677,2025-05-02 06:37:00-04:00,1,0,0,2025-05-02,06:37:00,2.0,
560.97,560.97,560.97,560.97,102.0,540.1640906153665,2025-05-02 06:38:00-04:00,1,0,0,2025-05-02,06:38:00,1.0,
560.84,560.86,560.84,560.86,694.0,540.1641121401195,2025-05-02 06:39:00-04:00,1,0,0,2025-05-02,06:39:00,1.0,
560.82,560.82,560.8,560.8,243.0,540.164119655024,2025-05-02 06:40:00-04:00,1,0,0,2025-05-02,06:40:00,1.0,
560.89,560.9,560.89,560.9,502.0,540.1641352548554,2025-05-02 06:41:00-04:00,1,0,0,2025-05-02,06:41:00,1.0,
560.81,560.91,560.81,560.91,506.0,540.1641509865475,2025-05-02 06:42:00-04:00,1,0,0,2025-05-02,06:42:00,1.0,
560.8,560.89,560.75,560.89,1047.0,540.1641835066351,2025-05-02 06:44:00-04:00,1,0,0,2025-05-02,06:44:00,2.0,
560.79,560.88,560.79,560.88,834.0,540.1642093983169,2025-05-02 06:45:00-04:00,1,0,0,2025-05-02,06:45:00,1.0,
560.7,561.0,560.66,560.83,16294.0,540.1647140146289,2025-05-02 06:46:00-04:00,1,0,0,2025-05-02,06:46:00,1.0,
560.92,560.93,560.92,560.93,616.0,540.1647331836431,2025-05-02 06:49:00-04:00,1,0,0,2025-05-02,06:49:00,3.0,
560.95,560.98,560.94,560.98,1034.0,540.1647654375995,2025-05-02 06:50:00-04:00,1,0,0,2025-05-02,06:50:00,1.0,
560.98,561.05,560.97,561.05,1227.0,540.1648038404619,2025-05-02 06:51:00-04:00,1,0,0,2025-05-02,06:51:00,1.0,
560.95,561.04,560.95,561.0,2195.0,540.1648723751382,2025-05-02 06:52:00-04:00,1,0,0,2025-05-02,06:52:00,1.0,
560.9,560.98,560.86,560.86,4706.0,540.1650183221532,2025-05-02 06:53:00-04:00,1,0,0,2025-05-02,06:53:00,1.0,
560.9,560.9,560.88,560.88,627.0,540.165037785919,2025-05-02 06:54:00-04:00,1,0,0,2025-05-02,06:54:00,1.0,
560.96,560.96,560.85,560.87,1023.0,540.1650695271808,2025-05-02 06:56:00-04:00,1,0,0,2025-05-02,06:56:00,2.0,
560.91,560.91,560.91,560.91,604.0,540.1650883040267,2025-05-02 06:57:00-04:00,1,0,0,2025-05-02,06:57:00,1.0,
560.98,560.99,560.98,560.99,541.0,540.1651051871892,2025-05-02 06:59:00-04:00,1,0,0,2025-05-02,06:59:00,2.0,
561.0,561.0,560.85,560.9,2625.0,540.165186751994,2025-05-02 07:00:00-04:00,1,0,0,2025-05-02,07:00:00,1.0,
561.0,561.0,561.0,561.0,1120.0,540.1652217206197,2025-05-02 07:01:00-04:00,1,0,0,2025-05-02,07:01:00,1.0,
561.07,561.22,561.0,561.14,3308.0,540.1653256962724,2025-05-02 07:02:00-04:00,1,0,0,2025-05-02,07:02:00,1.0,
561.13,561.13,561.07,561.11,3955.0,540.1654498290007,2025-05-02 07:03:00-04:00,1,0,0,2025-05-02,07:03:00,1.0,
561.19,561.19,561.19,561.19,736.0,540.1654730173723,2025-05-02 07:04:00-04:00,1,0,0,2025-05-02,07:04:00,1.0,
561.11,561.16,561.11,561.15,2154.0,540.1655407517592,2025-05-02 07:05:00-04:00,1,0,0,2025-05-02,07:05:00,1.0,
561.1,561.14,561.0,561.08,9442.0,540.1658366680076,2025-05-02 07:06:00-04:00,1,0,0,2025-05-02,07:06:00,1.0,
561.04,561.04,560.98,561.0,756.0,540.1658602703739,2025-05-02 07:07:00-04:00,1,0,0,2025-05-02,07:07:00,1.0,
560.95,560.96,560.91,560.91,1923.0,540.1659200469651,2025-05-02 07:08:00-04:00,1,0,0,2025-05-02,07:08:00,1.0,
560.78,560.86,560.78,560.86,4392.0,540.1660562422362,2025-05-02 07:09:00-04:00,1,0,0,2025-05-02,07:09:00,1.0,
560.84,560.87,560.79,560.87,3589.0,540.1661675890455,2025-05-02 07:10:00-04:00,1,0,0,2025-05-02,07:10:00,1.0,
560.87,560.87,560.841,560.841,1317.0,540.1662083907356,2025-05-02 07:11:00-04:00,1,0,0,2025-05-02,07:11:00,1.0,
560.89,560.9,560.89,560.9,2306.0,540.166280035905,2025-05-02 07:12:00-04:00,1,0,0,2025-05-02,07:12:00,1.0,
560.96,561.01,560.89,561.01,4476.0,540.1664198372263,2025-05-02 07:13:00-04:00,1,0,0,2025-05-02,07:13:00,1.0,
560.99,561.02,560.93,561.02,2811.0,540.1665076758676,2025-05-02 07:14:00-04:00,1,0,0,2025-05-02,07:14:00,1.0,
561.02,561.02,561.02,561.02,864.0,540.1665346741488,2025-05-02 07:15:00-04:00,1,0,0,2025-05-02,07:15:00,1.0,
561.02,561.1,561.02,561.1,2361.0,540.1666087333723,2025-05-02 07:16:00-04:00,1,0,0,2025-05-02,07:16:00,1.0,
561.25,561.32,561.25,561.32,4227.0,540.1667427169406,2025-05-02 07:17:00-04:00,1,0,0,2025-05-02,07:17:00,1.0,
561.31,561.31,561.31,561.31,783.0,540.1667675238372,2025-05-02 07:18:00-04:00,1,0,0,2025-05-02,07:18:00,1.0,
561.38,561.38,561.36,561.36,1939.0,540.1668290999868,2025-05-02 07:19:00-04:00,1,0,0,2025-05-02,07:19:00,1.0,
561.36,561.36,561.25,561.25,2241.0,540.1668998968222,2025-05-02 07:20:00-04:00,1,0,0,2025-05-02,07:20:00,1.0,
561.22,561.22,561.22,561.22,560.0,540.1669175628853,2025-05-02 07:21:00-04:00,1,0,0,2025-05-02,07:21:00,1.0,
561.0,561.01,560.96,560.96,1621.0,540.1669680681359,2025-05-02 07:22:00-04:00,1,0,0,2025-05-02,07:22:00,1.0,
560.92,560.92,560.92,560.92,560.0,540.1669854823491,2025-05-02 07:23:00-04:00,1,0,0,2025-05-02,07:23:00,1.0,
560.8,560.8,560.8,560.8,120.0,540.1669891923851,2025-05-02 07:24:00-04:00,1,0,0,2025-05-02,07:24:00,1.0,
560.91,560.99,560.9,560.98,36355.0,540.168122922281,2025-05-02 07:25:00-04:00,1,0,0,2025-05-02,07:25:00,1.0,
560.91,560.91,560.91,560.91,763.0,540.16814663507,2025-05-02 07:26:00-04:00,1,0,0,2025-05-02,07:26:00,1.0,
560.89,560.89,560.81,560.859,1443.0,540.168191370729,2025-05-02 07:27:00-04:00,1,0,0,2025-05-02,07:27:00,1.0,
560.76,560.78,560.5,560.7,18092.0,540.1687479296121,2025-05-02 07:28:00-04:00,1,0,0,2025-05-02,07:28:00,1.0,
560.8,560.8,560.69,560.69,4091.0,540.168873714366,2025-05-02 07:29:00-04:00,1,0,0,2025-05-02,07:29:00,1.0,
560.83,560.83,560.7,560.74,23759.0,540.16960597458,2025-05-02 07:30:00-04:00,1,0,0,2025-05-02,07:30:00,1.0,
560.715,560.715,560.45,560.47,2520.0,540.1696826193595,2025-05-02 07:31:00-04:00,1,0,0,2025-05-02,07:31:00,1.0,
560.44,560.45,560.27,560.45,3641.0,540.1697932487775,2025-05-02 07:32:00-04:00,1,0,0,2025-05-02,07:32:00,1.0,
560.46,560.49,560.41,560.41,12311.0,540.1701665638004,2025-05-02 07:33:00-04:00,1,0,0,2025-05-02,07:33:00,1.0,
560.41,560.41,560.25,560.27,41979.0,540.171430614303,2025-05-02 07:34:00-04:00,1,0,0,2025-05-02,07:34:00,1.0,
560.345,560.4,560.07,560.26,3501.0,540.1715359750208,2025-05-02 07:35:00-04:00,1,0,0,2025-05-02,07:35:00,1.0,
560.19,560.26,560.17,560.26,1011.0,540.1715664003179,2025-05-02 07:36:00-04:00,1,0,0,2025-05-02,07:36:00,1.0,
560.24,560.335,560.23,560.23,2316.0,540.1716359941909,2025-05-02 07:37:00-04:00,1,0,0,2025-05-02,07:37:00,1.0,
560.4,560.46,560.4,560.46,790.0,540.1716600051243,2025-05-02 07:38:00-04:00,1,0,0,2025-05-02,07:38:00,1.0,
560.42,560.45,560.33,560.4,1970.0,540.1717197031695,2025-05-02 07:39:00-04:00,1,0,0,2025-05-02,07:39:00,1.0,
560.39,560.45,560.39,560.45,1039.0,540.1717512662682,2025-05-02 07:40:00-04:00,1,0,0,2025-05-02,07:40:00,1.0,
560.45,560.49,560.39,560.45,6868.0,540.1719599022588,2025-05-02 07:41:00-04:00,1,0,0,2025-05-02,07:41:00,1.0,
560.45,560.54,560.41,560.5,37395.0,540.1730986124662,2025-05-02 07:42:00-04:00,1,0,0,2025-05-02,07:42:00,1.0,
560.51,560.58,560.45,560.56,3388.0,540.1732020782108,2025-05-02 07:43:00-04:00,1,0,0,2025-05-02,07:43:00,1.0,
560.57,560.6,560.57,560.6,1569.0,540.1732500873787,2025-05-02 07:44:00-04:00,1,0,0,2025-05-02,07:44:00,1.0,
560.57,560.57,560.45,560.45,2565.0,540.1733279959049,2025-05-02 07:45:00-04:00,1,0,0,2025-05-02,07:45:00,1.0,
560.52,560.52,560.44,560.45,6761.0,540.1735333495837,2025-05-02 07:46:00-04:00,1,0,0,2025-05-02,07:46:00,1.0,
560.46,560.46,560.46,560.46,604.0,540.1735517038841,2025-05-02 07:50:00-04:00,1,0,0,2025-05-02,07:50:00,4.0,
560.69,560.7,560.62,560.62,3117.0,540.1736471695344,2025-05-02 07:52:00-04:00,1,0,0,2025-05-02,07:52:00,2.0,
560.4,560.4,560.38,560.38,837.0,540.173672503624,2025-05-02 07:54:00-04:00,1,0,0,2025-05-02,07:54:00,2.0,
560.41,560.41,560.2,560.2,17889.0,540.1742091246076,2025-05-02 07:55:00-04:00,1,0,0,2025-05-02,07:55:00,1.0,
560.35,560.4,560.34,560.4,614.0,540.1742277263556,2025-05-02 07:56:00-04:00,1,0,0,2025-05-02,07:56:00,1.0,
560.44,560.62,560.44,560.62,1048.0,540.1742598218444,2025-05-02 07:57:00-04:00,1,0,0,2025-05-02,07:57:00,1.0,
560.5,560.62,560.5,560.62,1257.0,540.1742983179228,2025-05-02 07:58:00-04:00,1,0,0,2025-05-02,07:58:00,1.0,
560.43,560.43,560.4,560.43,9498.0,540.1745864898381,2025-05-02 07:59:00-04:00,1,0,0,2025-05-02,07:59:00,1.0,
561.04,563.25,560.2,560.97,75913.0,540.1769508113356,2025-05-02 08:00:00-04:00,1,0,0,2025-05-02,08:00:00,1.0,
560.28,560.58,560.28,560.58,7568.0,540.1771820679127,2025-05-02 08:01:00-04:00,1,0,0,2025-05-02,08:01:00,1.0,
560.53,560.6,560.4721,560.6,3180.0,540.1772793333649,2025-05-02 08:02:00-04:00,1,0,0,2025-05-02,08:02:00,1.0,
560.59,560.59,560.4601,560.4601,1775.0,540.177333252309,2025-05-02 08:03:00-04:00,1,0,0,2025-05-02,08:03:00,1.0,
560.59,560.6499,560.59,560.6499,577.0,540.1773509437173,2025-05-02 08:04:00-04:00,1,0,0,2025-05-02,08:04:00,1.0,
560.5799,560.65,560.48,560.65,3995.0,540.1774734342497,2025-05-02 08:05:00-04:00,1,0,0,2025-05-02,08:05:00,1.0,
560.58,560.69,560.57,560.57,2858.0,540.1775607199496,2025-05-02 08:06:00-04:00,1,0,0,2025-05-02,08:06:00,1.0,
560.67,560.79,560.66,560.66,8807.0,540.1778308754299,2025-05-02 08:07:00-04:00,1,0,0,2025-05-02,08:07:00,1.0,
560.6901,560.91,560.6901,560.85,6236.0,540.1780239353889,2025-05-02 08:08:00-04:00,1,0,0,2025-05-02,08:08:00,1.0,
560.89,560.96,560.89,560.9,2887.0,540.1781135288114,2025-05-02 08:09:00-04:00,1,0,0,2025-05-02,08:09:00,1.0,
560.88,560.91,560.88,560.91,451.0,540.1781275315585,2025-05-02 08:10:00-04:00,1,0,0,2025-05-02,08:10:00,1.0,
560.86,560.9,560.7901,560.7901,841.0,540.1781534920485,2025-05-02 08:11:00-04:00,1,0,0,2025-05-02,08:11:00,1.0,
560.86,560.87,560.83,560.86,2456.0,540.1782295620477,2025-05-02 08:12:00-04:00,1,0,0,2025-05-02,08:12:00,1.0,
560.76,560.76,560.71,560.71,3878.0,540.1783488035448,2025-05-02 08:13:00-04:00,1,0,0,2025-05-02,08:13:00,1.0,
560.71,560.7101,560.52,560.58,5434.0,540.1785148289827,2025-05-02 08:14:00-04:00,1,0,0,2025-05-02,08:14:00,1.0,
560.55,560.65,560.55,560.64,1979.0,540.1785754706791,2025-05-02 08:15:00-04:00,1,0,0,2025-05-02,08:15:00,1.0,
560.63,560.68,560.58,560.62,3944.0,540.1786962058757,2025-05-02 08:16:00-04:00,1,0,0,2025-05-02,08:16:00,1.0,
560.68,560.76,560.68,560.75,39817.0,540.1799227700818,2025-05-02 08:17:00-04:00,1,0,0,2025-05-02,08:17:00,1.0,
560.74,560.74,560.69,560.69,3305.0,540.1800242772108,2025-05-02 08:18:00-04:00,1,0,0,2025-05-02,08:18:00,1.0,
560.72,560.75,560.72,560.75,2112.0,540.1800893327235,2025-05-02 08:19:00-04:00,1,0,0,2025-05-02,08:19:00,1.0,
560.69,560.76,560.65,560.72,2318.0,540.180160629006,2025-05-02 08:20:00-04:00,1,0,0,2025-05-02,08:20:00,1.0,
560.73,560.73,560.68,560.69,18547.0,540.1807302405376,2025-05-02 08:21:00-04:00,1,0,0,2025-05-02,08:21:00,1.0,
560.7,560.8,560.7,560.78,7595.0,540.1809645109845,2025-05-02 08:22:00-04:00,1,0,0,2025-05-02,08:22:00,1.0,
560.81,560.86,560.8,560.83,2201.0,540.1810325653962,2025-05-02 08:23:00-04:00,1,0,0,2025-05-02,08:23:00,1.0,
560.84,560.98,560.84,560.94,25734.0,540.1818324600256,2025-05-02 08:24:00-04:00,1,0,0,2025-05-02,08:24:00,1.0,
560.83,561.0,560.8,560.95,11142.0,540.1821789365578,2025-05-02 08:25:00-04:00,1,0,0,2025-05-02,08:25:00,1.0,
560.91,560.97,560.87,560.9094,4472.0,540.1823177247303,2025-05-02 08:26:00-04:00,1,0,0,2025-05-02,08:26:00,1.0,
560.89,560.99,560.83,560.93,7073.0,540.1825374491017,2025-05-02 08:27:00-04:00,1,0,0,2025-05-02,08:27:00,1.0,
560.9399,561.02,560.82,560.97,20417.0,540.1831729045625,2025-05-02 08:28:00-04:00,1,0,0,2025-05-02,08:28:00,1.0,
560.96,561.04,560.8452,560.95,10719.0,540.1835061844881,2025-05-02 08:29:00-04:00,1,0,0,2025-05-02,08:29:00,1.0,
561.6,563.0,561.21,563.0,128254.0,540.1878866591967,2025-05-02 08:30:00-04:00,1,0,0,2025-05-02,08:30:00,1.0,
563.0,563.75,562.75,562.99,166568.0,540.1935707335226,2025-05-02 08:31:00-04:00,1,0,0,2025-05-02,08:31:00,1.0,
562.94,563.2,562.7601,562.8794,56042.0,540.195473234722,2025-05-02 08:32:00-04:00,1,0,0,2025-05-02,08:32:00,1.0,
562.85,562.85,562.24,562.61,60615.0,540.197506185888,2025-05-02 08:33:00-04:00,1,0,0,2025-05-02,08:33:00,1.0,
562.61,562.94,562.53,562.94,38764.0,540.1988252282504,2025-05-02 08:34:00-04:00,1,0,0,2025-05-02,08:34:00,1.0,
562.89,563.0,562.7,562.959,29542.0,540.1998312059745,2025-05-02 08:35:00-04:00,1,0,0,2025-05-02,08:35:00,1.0,
562.9,563.14,562.81,563.06,62222.0,540.2019591286821,2025-05-02 08:36:00-04:00,1,0,0,2025-05-02,08:36:00,1.0,
563.13,563.79,563.13,563.77,25942.0,540.2028737525555,2025-05-02 08:37:00-04:00,1,0,0,2025-05-02,08:37:00,1.0,
563.72,564.1,563.6701,563.6701,33350.0,540.2040444684852,2025-05-02 08:38:00-04:00,1,0,0,2025-05-02,08:38:00,1.0,
563.69,563.83,563.5,563.83,25861.0,540.2049583961535,2025-05-02 08:39:00-04:00,1,0,0,2025-05-02,08:39:00,1.0,
563.72,563.72,563.3,563.3,18828.0,540.205608807092,2025-05-02 08:40:00-04:00,1,0,0,2025-05-02,08:40:00,1.0,
563.31,563.54,563.09,563.39,27205.0,540.2065521979256,2025-05-02 08:41:00-04:00,1,0,0,2025-05-02,08:41:00,1.0,
563.31,563.35,563.09,563.1614,12273.0,540.2069735686952,2025-05-02 08:42:00-04:00,1,0,0,2025-05-02,08:42:00,1.0,
563.26,563.36,563.16,563.25,10447.0,540.2073336193295,2025-05-02 08:43:00-04:00,1,0,0,2025-05-02,08:43:00,1.0,
563.3,563.5,563.28,563.31,6771.0,540.2075675800714,2025-05-02 08:44:00-04:00,1,0,0,2025-05-02,08:44:00,1.0,
563.36,563.43,563.26,563.35,3067.0,540.2076737371253,2025-05-02 08:45:00-04:00,1,0,0,2025-05-02,08:45:00,1.0,
563.34,563.68,563.34,563.59,14585.0,540.2081837847783,2025-05-02 08:46:00-04:00,1,0,0,2025-05-02,08:46:00,1.0,
563.48,563.88,563.48,563.81,14448.0,540.2086937732707,2025-05-02 08:47:00-04:00,1,0,0,2025-05-02,08:47:00,1.0,
563.87,564.17,563.84,564.15,27708.0,540.2096858431033,2025-05-02 08:48:00-04:00,1,0,0,2025-05-02,08:48:00,1.0,
564.0919,564.13,563.93,563.9317,11936.0,540.210109283065,2025-05-02 08:49:00-04:00,1,0,0,2025-05-02,08:49:00,1.0,
564.01,564.02,563.93,564.02,2132.0,540.2101851975567,2025-05-02 08:50:00-04:00,1,0,0,2025-05-02,08:50:00,1.0,
564.06,564.23,563.79,563.85,38074.0,540.2115311444797,2025-05-02 08:51:00-04:00,1,0,0,2025-05-02,08:51:00,1.0,
563.93,563.93,563.77,563.84,6833.0,540.2117725781973,2025-05-02 08:52:00-04:00,1,0,0,2025-05-02,08:52:00,1.0,
563.95,564.21,563.95,564.16,6109.0,540.2119913495501,2025-05-02 08:53:00-04:00,1,0,0,2025-05-02,08:53:00,1.0,
564.23,564.78,564.23,564.73,38917.0,540.2134180941214,2025-05-02 08:54:00-04:00,1,0,0,2025-05-02,08:54:00,1.0,
564.72,565.0,564.72,564.85,28738.0,540.2144767139212,2025-05-02 08:55:00-04:00,1,0,0,2025-05-02,08:55:00,1.0,
564.82,565.11,564.82,565.11,36504.0,540.2158354685293,2025-05-02 08:56:00-04:00,1,0,0,2025-05-02,08:56:00,1.0,
565.0,565.29,565.0,565.26,20609.0,540.2166071345921,2025-05-02 08:57:00-04:00,1,0,0,2025-05-02,08:57:00,1.0,
565.26,565.26,564.86,564.971,54366.0,540.2186190526763,2025-05-02 08:58:00-04:00,1,0,0,2025-05-02,08:58:00,1.0,
564.98,565.11,564.82,565.1,19479.0,540.2193435872697,2025-05-02 08:59:00-04:00,1,0,0,2025-05-02,08:59:00,1.0,
565.15,565.19,564.87,565.0,14215.0,540.2198701722033,2025-05-02 09:00:00-04:00,1,0,0,2025-05-02,09:00:00,1.0,
565.08,565.44,565.08,565.26,15130.0,540.2204365085574,2025-05-02 09:01:00-04:00,1,0,0,2025-05-02,09:01:00,1.0,
565.24,565.26,564.83,565.14,25345.0,540.2213806024947,2025-05-02 09:02:00-04:00,1,0,0,2025-05-02,09:02:00,1.0,
565.1,565.15,565.0,565.05,39539.0,540.22284795706,2025-05-02 09:03:00-04:00,1,0,0,2025-05-02,09:03:00,1.0,
565.05,565.08,565.0,565.08,29743.0,540.2239529859897,2025-05-02 09:04:00-04:00,1,0,0,2025-05-02,09:04:00,1.0,
565.05,565.29,565.01,565.28,12216.0,540.2244104649843,2025-05-02 09:05:00-04:00,1,0,0,2025-05-02,09:05:00,1.0,
565.24,565.31,565.21,565.27,8590.0,540.2247320149188,2025-05-02 09:06:00-04:00,1,0,0,2025-05-02,09:06:00,1.0,
565.06,565.22,565.06,565.18,2427.0,540.2248225369816,2025-05-02 09:07:00-04:00,1,0,0,2025-05-02,09:07:00,1.0,
565.2,565.33,565.13,565.28,17412.0,540.2254745515015,2025-05-02 09:08:00-04:00,1,0,0,2025-05-02,09:08:00,1.0,
565.22,565.44,565.1,565.3,36426.0,540.2268395484762,2025-05-02 09:09:00-04:00,1,0,0,2025-05-02,09:09:00,1.0,
565.32,565.73,565.32,565.68,41545.0,540.2284197810073,2025-05-02 09:10:00-04:00,1,0,0,2025-05-02,09:10:00,1.0,
565.71,565.9,565.7,565.74,10262.0,540.2288110029723,2025-05-02 09:11:00-04:00,1,0,0,2025-05-02,09:11:00,1.0,
565.73,565.81,565.61,565.71,12766.0,540.2292970967969,2025-05-02 09:12:00-04:00,1,0,0,2025-05-02,09:12:00,1.0,
565.68,565.93,565.67,565.8,10429.0,540.2296955929565,2025-05-02 09:13:00-04:00,1,0,0,2025-05-02,09:13:00,1.0,
565.78,565.78,565.55,565.6,12667.0,540.2301758016686,2025-05-02 09:14:00-04:00,1,0,0,2025-05-02,09:14:00,1.0,
565.58,565.66,565.3,565.33,37410.0,540.2315788243669,2025-05-02 09:15:00-04:00,1,0,0,2025-05-02,09:15:00,1.0,
565.28,565.52,565.27,565.5,23000.0,540.2324471794036,2025-05-02 09:16:00-04:00,1,0,0,2025-05-02,09:16:00,1.0,
565.43,565.44,565.13,565.13,20307.0,540.2332025857665,2025-05-02 09:17:00-04:00,1,0,0,2025-05-02,09:17:00,1.0,
565.14,565.28,565.09,565.26,19110.0,540.2339171343668,2025-05-02 09:18:00-04:00,1,0,0,2025-05-02,09:18:00,1.0,
565.16,565.29,565.0,565.17,19576.0,540.2346464328236,2025-05-02 09:19:00-04:00,1,0,0,2025-05-02,09:19:00,1.0,
565.14,565.3,565.12,565.28,10306.0,540.2350320565297,2025-05-02 09:20:00-04:00,1,0,0,2025-05-02,09:20:00,1.0,
565.27,565.3,565.07,565.16,19160.0,540.2357455074468,2025-05-02 09:21:00-04:00,1,0,0,2025-05-02,09:21:00,1.0,
565.11,565.28,565.09,565.17,9808.0,540.2361108535412,2025-05-02 09:22:00-04:00,1,0,0,2025-05-02,09:22:00,1.0,
565.15,565.21,565.07,565.16,5748.0,540.2363248745787,2025-05-02 09:23:00-04:00,1,0,0,2025-05-02,09:23:00,1.0,
565.12,565.12,564.99,565.09,8681.0,540.2366471881825,2025-05-02 09:24:00-04:00,1,0,0,2025-05-02,09:24:00,1.0,
565.22,565.22,564.91,564.91,29662.0,540.2377404586534,2025-05-02 09:25:00-04:00,1,0,0,2025-05-02,09:25:00,1.0,
564.97,564.98,564.79,564.82,29197.0,540.2388125705294,2025-05-02 09:26:00-04:00,1,0,0,2025-05-02,09:26:00,1.0,
564.86,564.9595,564.61,564.63,19865.0,540.2395363207402,2025-05-02 09:27:00-04:00,1,0,0,2025-05-02,09:27:00,1.0,
564.66,564.8689,564.57,564.57,48370.0,540.2412940917046,2025-05-02 09:28:00-04:00,1,0,0,2025-05-02,09:28:00,1.0,
564.57,564.8,564.5,564.69,55239.0,540.2433110720564,2025-05-02 09:29:00-04:00,1,0,0,2025-05-02,09:29:00,1.0,
564.73,564.98,564.275,564.74,755121.0,540.2709063272708,2025-05-02 09:30:00-04:00,0,1,0,2025-05-02,09:30:00,1.0,
564.74,565.26,564.53,565.13,364334.0,540.284410235923,2025-05-02 09:31:00-04:00,0,1,0,2025-05-02,09:31:00,1.0,
565.16,565.48,565.02,565.13,186372.0,540.2913123766564,2025-05-02 09:32:00-04:00,0,1,0,2025-05-02,09:32:00,1.0,
565.17,565.47,565.075,565.15,232812.0,540.2999359390253,2025-05-02 09:33:00-04:00,0,1,0,2025-05-02,09:33:00,1.0,
565.16,565.2,564.75,564.87,219932.0,540.3079851917348,2025-05-02 09:34:00-04:00,0,1,0,2025-05-02,09:34:00,1.0,
564.89,565.0,564.545,564.79,166286.0,540.3140477529074,2025-05-02 09:35:00-04:00,0,1,0,2025-05-02,09:35:00,1.0,
564.8,565.04,563.96,564.0101,267577.0,540.3234862978596,2025-05-02 09:36:00-04:00,0,1,0,2025-05-02,09:36:00,1.0,
564.06,564.3653,563.83,563.995,151830.0,540.3288352134655,2025-05-02 09:37:00-04:00,0,1,0,2025-05-02,09:37:00,1.0,
564.03,564.48,563.98,564.47,106049.0,540.3326448047322,2025-05-02 09:38:00-04:00,0,1,0,2025-05-02,09:38:00,1.0,
564.5,565.17,564.48,564.91,155035.0,540.3383134372622,2025-05-02 09:39:00-04:00,0,1,0,2025-05-02,09:39:00,1.0,
564.9,565.16,564.8,564.905,167032.0,540.3444165552469,2025-05-02 09:40:00-04:00,0,1,0,2025-05-02,09:40:00,1.0,
564.92,565.12,564.66,564.95,143994.0,540.3496850986495,2025-05-02 09:41:00-04:00,0,1,0,2025-05-02,09:41:00,1.0,
564.97,565.03,564.31,564.4,136799.0,540.3545764386603,2025-05-02 09:42:00-04:00,0,1,0,2025-05-02,09:42:00,1.0,
564.36,564.74,564.29,564.62,185732.0,540.3612749588456,2025-05-02 09:43:00-04:00,0,1,0,2025-05-02,09:43:00,1.0,
