Date,Open,High,Low,Close,Volume,Day,Weekday,Week,Month,Year
2006-09-06,92.06397197551651,92.09908355765587,91.51626558070429,91.64265441894531,53795600,6,2,36,9,2006
2006-09-07,91.3266756600749,91.68479881341204,90.82812760105212,91.22135162353516,86269400,7,3,36,9,2006
2006-09-08,91.34071977935645,91.60755495022956,91.16517258052954,91.48115539550781,45096300,8,4,36,9,2006
2006-09-11,91.18621993586851,91.76903781017933,90.9193848160627,91.57242584228516,68496600,11,0,37,9,2006
2006-09-12,91.67775291127856,92.57655357005196,91.54433534692878,92.47122955322266,69875600,12,1,37,9,2006
2006-09-13,92.43611308794456,93.0048841778434,92.35185387893688,92.8433837890625,62898400,13,2,37,9,2006
2006-09-14,92.66084245114428,92.85745446580715,92.51337808287151,92.85042572021484,57805400,14,3,37,9,2006
2006-09-15,93.31520752218731,93.37163097925612,92.87087952381663,93.06836700439453,76703100,15,4,37,9,2006
2006-09-18,92.94843078170011,93.37160119388867,92.84969245374553,93.19528198242188,64154100,18,0,38,9,2006
2006-09-19,93.18120436335593,93.18826402162722,92.44067203871522,92.96257019042969,92089100,19,1,38,9,2006
2006-09-20,93.27286967386078,93.63961667374812,93.13886534149783,93.45623779296875,75204100,20,2,38,9,2006
2006-09-21,93.52679171308931,93.62553007139822,92.68751028662665,93.0048828125,88932500,21,3,38,9,2006
2006-09-22,92.86384686560135,92.87089576333976,92.39131243690531,92.72279357910156,65966800,22,4,38,9,2006
2006-09-25,92.9061238024997,93.69604125505762,92.42654067208198,93.4350814819336,92299100,25,0,39,9,2006
2006-09-26,93.44921406614053,94.22502316683104,93.37868205274164,94.2109146118164,73962700,26,1,39,9,2006
2006-09-27,94.1474569457847,94.48598698723382,93.99229510143802,94.32377624511719,82432200,27,2,39,9,2006
2006-09-28,94.32374103565859,94.50006026917409,93.99930891085438,94.2884750366211,58597500,28,3,39,9,2006
2006-09-29,94.36607643195451,94.46481479370836,94.14038259841752,94.2109146118164,47966600,29,4,39,9,2006
2006-10-02,94.18269014607203,94.38722651194982,93.76657927987027,93.85826873779297,51687400,2,0,40,10,2006
2006-10-03,93.72426691081607,94.41543540777737,93.5549965443123,94.05574798583984,73108100,3,1,40,10,2006
2006-10-04,93.96405544241577,95.21239879544684,93.85826819286797,95.15597534179688,80890500,4,2,40,10,2006
2006-10-05,95.15600252205465,95.50159223874701,95.03610668442909,95.33937072753906,60505900,5,3,40,10,2006
2006-10-06,95.17712175059748,95.28291974954548,94.78921727779908,95.21943664550781,64983600,6,4,40,10,2006
2006-10-09,95.10659644566354,95.4239689055906,94.95848355813935,95.2758560180664,41176800,9,0,41,10,2006
2006-10-10,95.2829209814408,95.5297614588332,95.09954208556223,95.40281677246094,56403700,10,1,41,10,2006
2006-10-11,95.09954260567703,95.5156534288472,94.71869778280501,95.28997039794922,104071800,11,2,41,10,2006
2006-10-12,95.52976165665702,96.19272371798898,95.4944956564787,96.11514282226562,59158600,12,3,41,10,2006
2006-10-13,96.03051085915568,96.41841532899888,95.94587030830766,96.36199188232422,53944000,13,4,41,10,2006
2006-10-16,96.28439544158964,96.65819129899039,96.21386345421689,96.51007843017578,42273000,16,0,42,10,2006
2006-10-17,96.2491401488077,96.41135082379505,95.68491647210688,96.20682525634766,90500600,17,1,42,10,2006
2006-10-18,96.65114320977064,96.88388588194925,95.98819195281318,96.33377075195312,86848600,18,2,42,10,2006
2006-10-19,96.19271474567675,96.53830429651389,96.0798678603008,96.48892974853516,64063200,19,3,42,10,2006
2006-10-20,96.51007843017578,96.58765931161766,96.15039112258364,96.51007843017578,48094500,20,4,42,10,2006
2006-10-23,96.31259466091082,97.18714173600995,96.19269890057514,96.95439910888672,66219900,23,0,43,10,2006
2006-10-24,96.82042082522652,97.27884654748065,96.77810592922428,97.24359130859375,53234900,24,1,43,10,2006
2006-10-25,97.14488424243477,97.61741866939228,96.98266273996472,97.57510375976562,78105400,25,2,43,10,2006
2006-10-26,97.79371950092651,98.03351111798173,97.31412550514224,97.87834930419922,66843700,26,3,43,10,2006
2006-10-27,97.75844700479087,97.85718535594435,97.06727854671647,97.26475524902344,80238000,27,4,43,10,2006
2006-10-30,97.08841900923494,97.46926379371511,96.90504013083932,97.19420623779297,49717800,30,0,44,10,2006
2006-10-31,97.37759456528964,97.51158814724155,96.7992622952635,97.18010711669922,71274100,31,1,44,10,2006
2006-11-01,97.48336978324241,97.5468421187094,96.42545447877517,96.5241928100586,83005600,1,2,44,11,2006
2006-11-02,96.27739896173549,96.63003760665505,96.17161167293057,96.46782684326172,60693100,2,3,44,11,2006
2006-11-03,96.81335225951989,96.89798203432952,95.6496390475362,96.29849243164062,71346400,3,4,44,11,2006
2006-11-06,96.59472923874135,97.52568915336698,96.5876695822512,97.38463592529297,63303300,6,0,45,11,2006
2006-11-07,97.4692415518058,98.01935653811707,97.32818835869217,97.75840759277344,63318900,7,1,45,11,2006
2006-11-08,97.32818918129804,98.06873190348954,96.5241741359193,97.9699935913086,87517800,8,2,45,11,2006
2006-11-09,98.04055087302838,98.13224032580722,97.25769298072831,97.45516967773438,95916300,9,3,45,11,2006
2006-11-10,97.42694268142755,97.5679958977222,97.13072769870759,97.49747467041016,48991500,10,4,45,11,2006
2006-11-13,97.45516456007053,98.0617031723588,97.37759442615923,97.7372817993164,59398200,13,0,46,11,2006
2006-11-14,98.01233844804723,98.55540471196002,97.41284873682265,98.47076416015625,96704000,14,1,46,11,2006
2006-11-15,98.4354886137609,99.05612488280231,98.40727151509039,98.75286102294922,76509600,15,2,46,11,2006
2006-11-16,99.04909742723272,99.21835700921052,98.37908647133523,99.00678253173828,76728800,16,3,46,11,2006
2006-11-17,98.68940642507843,99.04204492858263,98.54835317601137,99.03499603271484,56353800,17,4,46,11,2006
2006-11-20,98.95033168787587,99.26065518448023,98.69643162353316,99.09138488769531,69174200,20,0,47,11,2006
2006-11-21,99.08437540716507,99.21132010899666,98.94331138956515,99.1901626586914,51367900,21,1,47,11,2006
2006-11-22,99.26773085767455,99.55689699039877,99.09141161991668,99.38762664794922,45505300,22,2,47,11,2006
2006-11-24,98.90804532418163,99.33120504565782,98.87982821907976,98.98562622070312,30998000,24,4,47,11,2006
2006-11-27,98.93623553587555,98.98561008091701,97.59621382718528,97.62442016601562,84545100,27,0,48,11,2006
2006-11-28,97.49751500575381,98.14636867848061,97.40582553447801,98.0476303100586,106652900,28,1,48,11,2006
2006-11-29,98.36496695800552,99.11255872622847,98.08990940626933,99.07024383544922,90034900,29,2,48,11,2006
2006-11-30,99.04906124927771,99.47928046578633,98.56946749827824,99.11253356933594,83994300,30,3,48,11,2006
2006-12-01,99.11252441531249,99.20421382137376,98.01229458924685,98.89389038085938,126080000,1,4,48,12,2006
2006-12-04,98.91510668787281,99.83196900915041,98.90099813354348,99.64859008789062,87813200,4,0,49,12,2006
2006-12-05,99.83898196961579,100.1210991462885,99.62739677752873,100.07877349853516,73374400,5,1,49,12,2006
2006-12-06,100.057643489106,100.19870749695396,99.7966944455984,99.99417114257812,53253200,6,2,49,12,2006
2006-12-07,100.1704875467755,100.36091534262553,99.52163402345332,99.55690002441406,62857400,7,3,49,12,2006
2006-12-08,99.53574692613806,100.0788024703109,99.28889567029731,99.74027252197266,79625500,8,4,49,12,2006
2006-12-11,99.74027567019488,100.21280998595196,99.68385221674536,100.0294418334961,39779400,11,0,50,12,2006
2006-12-12,99.93069344340392,100.05763812966005,99.36646972725248,99.95185089111328,77451600,12,1,50,12,2006
2006-12-13,100.31151726854299,100.38909814779696,99.83898309914882,100.0576171875,55520200,13,2,50,12,2006
2006-12-14,100.0505943675502,101.02388005880543,100.03648581446268,100.93923950195312,64755200,14,3,50,12,2006
2006-12-15,101.16121229035373,101.33851391108287,100.87753402583995,100.94844818115234,70857400,15,4,50,12,2006
2006-12-18,101.0902583314006,101.33139669089965,100.5299901320404,100.67182922363281,48954600,18,0,51,12,2006
2006-12-19,100.38821322904127,101.10450811937294,100.1328983773606,100.8633804321289,65023600,19,1,51,12,2006
2006-12-20,100.90591385702554,101.17541582707973,100.71442504558526,100.80662536621094,41469600,20,2,51,12,2006
2006-12-21,100.89880348523464,101.01226829146054,100.22505952998254,100.43781280517578,48698400,21,3,51,12,2006
2006-12-22,100.45202475481503,100.45911292519361,99.764093470897,99.82083129882812,62069100,22,4,51,12,2006
2006-12-26,99.86336232817425,100.43072967428965,99.84208699958772,100.40945434570312,32696900,26,1,52,12,2006
2006-12-27,100.61513136605971,101.13285994726817,100.58676786513276,101.06902313232422,39727100,27,2,52,12,2006
2006-12-28,100.99809370410023,101.20375881422757,100.70022829203735,100.85625457763672,37288800,28,3,52,12,2006
2006-12-29,100.74986537096787,101.09028143290855,100.30306184979906,100.43781280517578,45461200,29,4,52,12,2006
2007-01-03,100.88462612727453,101.31724253158191,99.693164383916,100.2605209350586,94807600,3,2,1,1,2007
2007-01-04,100.16121406276011,100.74276848900648,99.72150956988251,100.4732666015625,69620600,4,3,1,1,2007
2007-01-05,100.23215418528551,100.28179301216589,99.55841018643106,99.671875,76645300,5,4,1,1,2007
2007-01-08,99.87044013956995,100.28886927521265,99.46618733889058,100.13284301757812,71655000,8,0,2,1,2007
2007-01-09,100.21800084534492,100.42367685625905,99.57262012668254,100.04779815673828,75680100,9,1,2,1,2007
2007-01-10,99.70024846533269,100.4023667777874,99.50167151624831,100.3810806274414,72428000,10,2,2,1,2007
2007-01-11,100.40944450737214,101.14701440991108,100.35270669615669,100.82078552246094,54476800,11,3,2,1,2007
2007-01-12,100.8137104529091,101.58675384521484,100.78534695138697,101.58675384521484,55370600,12,4,2,1,2007
2007-01-16,101.46620439041662,101.7286073977704,101.22506589598969,101.38819122314453,44871300,16,1,3,1,2007
2007-01-17,101.31016128122293,101.74277771507577,101.22504913543278,101.43072509765625,50241400,17,2,3,1,2007
2007-01-18,101.537089797364,101.60091578296645,100.92717179557698,101.09028625488281,68177300,18,3,3,1,2007
2007-01-19,101.09027638609027,101.48744106376316,101.0335493966251,101.28886413574219,56973000,19,4,3,1,2007
2007-01-22,101.46615310206987,101.4874284258777,100.65764751085375,100.97679901123047,60253600,22,0,4,1,2007
2007-01-23,100.89175676006502,101.47331153787414,100.74991756258187,101.27473449707031,54064400,23,1,4,1,2007
2007-01-24,101.395221363452,102.11151580090123,101.3526707186808,102.09024047851562,55834700,24,2,4,1,2007
2007-01-25,102.02642762255677,102.06897827279606,100.71439152481715,100.89169311523438,73583800,25,3,4,1,2007
2007-01-26,101.11153672348541,101.16826369846993,100.40941866473501,100.79948425292969,67255600,26,4,4,1,2007
2007-01-29,100.84211688853614,101.27473347053879,100.52297599202464,100.74282836914062,66114600,29,0,5,1,2007
2007-01-30,100.95551357833764,101.3172048684828,100.7498377066176,101.2675552368164,70407600,30,1,5,1,2007
2007-01-31,101.15411754665168,102.21792720188266,100.9909922746083,101.94842529296875,91868600,31,2,5,1,2007
2007-02-01,102.2321326821029,102.59383499383512,102.0619300145908,102.5583724975586,69312400,1,3,5,2,2007
2007-02-02,102.64342699109801,102.79945324620621,102.39521127370193,102.70016479492188,49607000,2,4,5,2,2007
2007-02-05,102.62220442397222,102.79241792294809,102.36688958632597,102.72859191894531,45705300,5,0,6,2,2007
2007-02-06,102.81369584223079,102.85624651263564,102.35980398851994,102.7569580078125,57081300,6,1,6,2,2007
2007-02-07,102.9200422808677,103.09025573411472,102.52998736899568,102.98387908935547,55669700,7,2,6,2,2007
2007-02-08,102.67896858628359,102.92009632210392,102.31727698255308,102.84918212890625,70641000,8,3,6,2,2007
2007-02-09,102.8775141559546,103.06900298009475,101.69314035781846,102.08320617675781,79084400,9,4,6,2,2007
2007-02-12,102.08316411742278,102.15407825969965,101.55125935301074,101.73564910888672,65657000,12,0,7,2,2007
2007-02-13,101.96260254180902,102.7639983788177,101.95550355228667,102.59379577636719,64081800,13,1,7,2,2007
2007-02-14,102.69308454973557,103.47320506382881,102.67889739227776,103.26753997802734,66039400,14,2,7,2,2007
2007-02-15,103.31013578927127,103.50871279396405,103.13992229026242,103.40233612060547,38715200,15,3,7,2,2007
2007-02-16,103.14699600750426,103.37393646227086,102.99805787966329,103.3526611328125,39841800,16,4,7,2,2007
2007-02-20,103.23209368466426,103.68598539982261,102.83493978660472,103.572509765625,56911800,20,1,8,2,2007
2007-02-21,103.2675729134221,103.59381270921787,103.08318309418424,103.52997589111328,63971600,21,2,8,2,2007
2007-02-22,103.57963578862372,103.84203879225987,102.95553045928918,103.45197296142578,79067400,22,3,8,2,2007
2007-02-23,103.35973623793946,103.39518789775573,102.85619497331447,103.04768371582031,71966200,23,4,8,2,2007
2007-02-26,103.42359958219512,103.50870091111231,102.65765515703876,102.95552062988281,69192800,26,0,9,2,2007
2007-02-27,102.040631107779,102.26757155257899,98.57970004611545,98.9343032836914,274466500,27,1,9,2,2007
2007-02-28,99.5655195050124,100.69315546256922,99.14709018566256,99.948486328125,177536300,28,2,9,2,2007
2007-03-01,98.82083391808764,100.1754209687328,97.90596226863494,99.65060424804688,212828600,1,3,9,3,2007
2007-03-02,99.32437342012145,99.75698982204091,98.33857680874858,98.34566497802734,162574000,2,4,9,3,2007
2007-03-05,97.82085328215916,98.9910505710956,97.39533584933658,97.4095230102539,143750400,5,0,10,3,2007
2007-03-06,98.42370302244245,99.37403738453918,97.67194566670518,99.076171875,143333300,6,1,10,3,2007
2007-03-07,98.99814300725762,99.61516008497316,98.86339202681822,98.97686767578125,115144900,7,2,10,3,2007
2007-03-08,99.6718402801416,100.11155550796681,99.33852330299877,99.81369018554688,117891600,8,3,10,3,2007
2007-03-09,100.21794238406385,100.29595551137888,99.3456216489082,99.8420639038086,107765100,9,4,10,3,2007
2007-03-12,99.58677493466413,100.23924361281372,99.40238514137152,99.99102783203125,80366900,12,0,11,3,2007
2007-03-13,99.41656923671987,99.83500932672214,97.89886764873656,98.04780578613281,190605200,13,1,11,3,2007
2007-03-14,98.17541438726374,98.83498181622205,96.98395310113418,98.77824401855469,231853800,14,2,11,3,2007
2007-03-15,98.55843687979846,99.28183060377786,98.43787306274079,98.91304016113281,132435900,15,3,11,3,2007
2007-03-16,99.19142163034236,99.41927305506174,98.34411679956726,98.63604736328125,121531600,16,4,11,3,2007
2007-03-19,99.15581145719152,99.91767738195888,99.0774888935664,99.82511138916016,96161200,19,0,12,3,2007
2007-03-20,99.73970843717926,100.43036832918384,99.65426956049649,100.37340545654297,82147400,20,1,12,3,2007
2007-03-21,100.46597001402496,102.28161130433492,100.2666053949748,102.02528381347656,152368700,21,2,12,3,2007
2007-03-22,102.16053027383781,102.3029319667147,101.66923519854268,101.9469223022461,118942200,22,3,12,3,2007
2007-03-23,102.01814349224006,102.39551292257002,101.92557748929161,102.09646606445312,74416800,23,4,12,3,2007
2007-03-26,102.17483551781586,102.28163413594804,101.17088504913612,101.96122741699219,113787500,26,0,13,3,2007
2007-03-27,101.90419917151111,101.9326860277812,101.38442812238144,101.71907806396484,99864600,27,1,13,3,2007
2007-03-28,101.20645540681589,101.44142315510784,100.57987474470404,100.9786148071289,152907900,28,2,13,3,2007
2007-03-29,101.49126420441121,101.54111078904144,100.53004430859824,101.08541870117188,139432700,29,3,13,3,2007
2007-03-30,101.27767725968094,101.70488252391233,100.08147861780665,101.1067886352539,128194100,30,4,13,3,2007
2007-04-02,101.22069549560547,101.4343035201375,100.7365165823625,101.22069549560547,79416400,2,0,14,4,2007
2007-04-03,101.79738862802404,102.51652412810586,101.75466921320448,102.31004333496094,82417800,3,1,14,4,2007
2007-04-04,102.31007025914582,102.4951913935979,101.93270084286206,102.42399597167969,63995200,4,2,14,4,2007
2007-04-05,102.29581916873656,102.84407711276599,102.25309974587378,102.70167541503906,46822800,5,3,14,4,2007
2007-04-09,102.99361132634017,103.1004207648852,102.63760159363308,102.8440933227539,50967400,9,0,15,4,2007
2007-04-10,102.76576908905695,103.13602224717438,102.72304966015007,102.96513366699219,56620000,10,1,15,4,2007
2007-04-11,103.11470003550772,103.14317604361747,102.20330480761646,102.54508209228516,106365700,11,2,15,4,2007
2007-04-12,102.34566069418504,103.18583827455166,102.06084644821557,103.00071716308594,115534400,12,3,15,4,2007
2007-04-13,103.17163008964641,103.47068786621094,102.78714430693763,103.47068786621094,84287000,13,4,15,4,2007
2007-04-16,103.83377848131963,104.56715750993297,103.82666219937624,104.45323181152344,83064600,16,0,16,4,2007
2007-04-17,104.64549528910936,104.95165842549152,104.41764385915172,104.7309341430664,108424100,17,1,16,4,2007
2007-04-18,104.38205624103759,105.16527112124571,104.36069652659448,104.8591079711914,88345300,18,2,16,4,2007
2007-04-19,104.34644421039391,104.951654175673,104.21115878740396,104.83061218261719,102947700,19,3,16,4,2007
2007-04-20,105.53553193192035,105.82033538818361,104.6953432661995,105.8203353881836,124114100,20,4,16,4,2007
2007-04-23,105.64237815539013,105.89870572745005,105.35757457068371,105.4216537475586,77270800,23,0,17,4,2007
2007-04-24,105.54262462563791,105.66366661072318,104.894695277776,105.46430206298828,114471000,24,1,17,4,2007
2007-04-25,105.8986939299806,106.56087794426602,105.39316599376015,106.43270874023438,108418800,25,2,17,4,2007
2007-04-26,106.43978845641544,106.66051274129235,106.16210131341639,106.55370330810547,88741600,26,3,17,4,2007
2007-04-27,106.15498665329062,106.61780585576874,105.97698177492724,106.46827697753906,108191100,27,4,17,4,2007
2007-04-30,106.54661134955808,106.61781765460569,105.52842854762926,105.58538055419922,100874100,30,0,18,4,2007
2007-05-01,105.67792165758556,106.42554422605897,105.14390708932656,105.85592651367188,134342700,1,1,18,5,2007
2007-05-02,106.01970314030076,106.76732581596832,105.91290455715786,106.47539520263672,87129800,2,2,18,5,2007
2007-05-03,106.78156838770487,107.08773156661674,106.61067979149817,107.05213928222656,86569700,3,3,18,5,2007
2007-05-04,107.33698101336276,107.60042485328708,106.9596114020162,107.45802307128906,96409000,4,4,18,5,2007
2007-05-07,107.42952676256161,107.65736739779744,107.37968017277275,107.47936248779297,63461400,7,0,19,5,2007
2007-05-08,107.21590256323701,107.45798659691923,106.8954959463569,107.33694458007812,80584000,8,1,19,5,2007
2007-05-09,107.25859211881405,108.81079991765398,107.06634385641652,107.62884521484375,102070100,9,2,19,5,2007
2007-05-10,107.32271685744318,107.52920863635327,106.28317427143482,106.50389862060547,153617800,10,3,19,5,2007
2007-05-11,106.624910676004,107.4650883965617,106.6035509620613,107.41525268554688,113408900,11,4,19,5,2007
2007-05-14,107.41527324385176,107.72856359437806,106.65340708556677,107.18030548095703,108027500,14,0,20,5,2007
2007-05-15,107.30140224973445,107.98494616913139,106.93827599338853,107.20884704589844,180673300,15,1,20,5,2007
2007-05-16,107.37255896006278,107.96353653790335,107.07351202872604,107.94217681884766,114166500,16,2,20,5,2007
2007-05-17,107.78548610266506,108.19845860421215,107.59323784782104,107.72852325439453,101132800,17,3,20,5,2007
2007-05-18,108.23408652963109,108.66841888427733,108.09168479432456,108.66841888427734,99182000,18,4,20,5,2007
2007-05-21,108.63992942818481,109.10273772675203,108.58296656820575,108.61144256591797,174664600,21,0,21,5,2007
2007-05-22,108.72538083601354,109.0529146025616,108.49754023435239,108.52601623535156,82148800,22,1,21,5,2007
2007-05-23,108.90338636876339,109.29499928831024,108.4832974480477,108.5402603149414,133786600,23,2,21,5,2007
2007-05-24,108.60433248861368,109.08851139382583,107.32982237548609,107.55766296386719,187593000,24,3,21,5,2007
2007-05-25,107.87094016027915,108.2411932939935,107.64308873505372,108.0062255859375,83309200,25,4,21,5,2007
2007-05-29,108.18421917566383,108.58294826374652,107.83532579131507,108.3978271484375,82020000,29,1,22,5,2007
2007-05-30,107.84244482070724,109.32343536081152,107.75699511929784,109.28071594238281,129013600,30,2,22,5,2007
2007-05-31,109.41605521009969,109.57270039782382,109.02444224078934,109.16685485839844,114866700,31,3,22,5,2007
2007-06-01,109.56551459706301,109.9357567471797,109.30206011328522,109.70791625976562,107771700,1,4,22,6,2007
2007-06-04,109.32345087771562,109.92867169683,109.28073145322351,109.7221908569336,78008800,4,0,23,6,2007
2007-06-05,109.46586954005537,109.57978439019216,108.8392889738094,109.2878646850586,126917900,5,1,23,6,2007
2007-06-06,108.83926931105323,108.90334843978262,108.04892746306749,108.11300659179688,164096800,6,2,23,6,2007
2007-06-07,107.91364019982232,108.58294006049071,106.13359200210937,106.16207885742188,232414600,7,3,23,6,2007
2007-06-08,106.50384629145506,107.65019777851884,106.154952929461,107.54338836669922,175886000,8,4,23,6,2007
2007-06-11,107.46506872307424,108.19133145783307,107.3013073246417,107.72852325439453,102015600,11,0,24,6,2007
2007-06-12,107.27996616847004,107.89941959564773,106.4825078838685,106.55370330810547,233898000,12,1,24,6,2007
2007-06-13,107.1589216851112,108.27679737880561,106.60354741198724,108.14862823486328,193208200,13,2,24,6,2007
2007-06-14,108.26969946451585,109.02443850795062,108.24833974551728,108.83931732177734,146396500,14,3,24,6,2007
2007-06-15,109.5086686925645,109.88051782289361,109.3584952842861,109.4586181640625,154030800,15,4,24,6,2007
2007-06-18,109.6802234750961,109.68737042846936,109.16535913636174,109.32982635498047,88537500,18,0,25,6,2007
2007-06-19,109.08669816522325,109.68022263201809,108.95082967252118,109.6015625,110851700,19,1,25,6,2007
2007-06-20,109.82330139858281,109.82330139858281,107.94977287932794,108.07848358154297,177119700,20,2,25,6,2007
2007-06-21,108.03555536717687,108.77209553662489,107.44203069358016,108.67913055419922,205262000,21,3,25,6,2007
2007-06-22,108.35013033203128,108.52890232133441,107.15593475285148,107.656494140625,204964700,22,4,25,6,2007
2007-06-25,107.43482841739791,108.15706339195248,106.56242015712785,107.14163970947266,232014400,25,0,26,6,2007
2007-06-26,107.41339170028252,107.59216373093838,106.03326594970217,106.04041290283203,198445700,26,1,26,6,2007
2007-06-27,105.92602061121235,107.67083759885963,105.87595919877941,107.54926300048828,213638000,27,2,26,6,2007
2007-06-28,107.53501892089842,108.27155924955785,107.0273012527871,107.53501892089844,157705000,28,3,26,6,2007
2007-06-29,107.90680919784728,108.44312536863455,106.65540479934364,107.57071685791016,199701800,29,4,26,6,2007
2007-07-02,107.88536351095134,108.6362083746932,107.8138612309737,108.54324340820312,103357000,2,0,27,7,2007
2007-07-03,108.82214482452697,109.05097834441834,108.6862871973971,108.93656158447266,54048400,3,1,27,7,2007
2007-07-05,108.97948679120358,109.09390357387903,108.42887648342482,108.8221664428711,89279000,5,3,27,7,2007
2007-07-06,108.96515676028758,109.53007170650535,108.64335830175024,109.39420318603516,81109000,6,4,27,7,2007
2007-07-09,109.5229297985308,109.66594528037012,109.13677599504459,109.48002624511719,72348100,9,0,28,7,2007
2007-07-10,108.90080251906521,109.12963603377897,107.81387605832248,107.92113494873047,180362600,10,1,28,7,2007
2007-07-11,107.79961124172846,108.72922864532748,107.63514391160594,108.68632507324219,175607600,11,2,28,7,2007
2007-07-12,108.95800720216069,110.65992094812634,108.93655542480667,110.4024887084961,133882500,12,3,28,7,2007
2007-07-13,110.53119096702181,111.16761904385707,110.40246941401162,110.73141479492188,111794300,13,4,28,7,2007
2007-07-16,110.83147295239877,111.21761560137845,110.53828430682857,110.71705627441406,98378700,16,0,29,7,2007
2007-07-17,110.78862276321851,111.18192350226477,110.60985069195942,110.659912109375,126201300,17,1,29,7,2007
2007-07-18,110.28807640095317,110.69568200987503,109.62304945340605,110.45970153808594,237887400,18,2,29,7,2007
2007-07-19,110.98168695683589,111.21766737326274,110.65989944766473,110.88873291015625,145212700,19,3,29,7,2007
2007-07-20,110.75997833941429,110.83149150296809,109.28689882577115,109.76600646972656,245502500,20,4,29,7,2007
2007-07-23,110.25224364263386,110.63839720659873,109.62297373058473,110.10208129882812,121183900,23,0,30,7,2007
2007-07-24,109.49430307204786,110.32380801323129,107.80669446232785,108.1928482055664,256732400,24,1,30,7,2007
2007-07-25,108.70772433857562,108.97230351286476,107.44201501663711,108.41453552246094,265214500,25,2,30,7,2007
2007-07-26,107.3991142749029,107.83531857741276,104.68177653359794,105.84737396240234,467592500,26,3,30,7,2007
2007-07-27,105.98323454804351,106.45518450134946,103.72355305473798,103.7664566040039,422987600,27,4,30,7,2007
2007-07-30,104.35283789270645,105.69720748511435,103.89518178422026,105.38972473144531,283017500,30,0,31,7,2007
2007-07-31,106.06904812302028,106.87710138813655,103.71640152173502,104.20266723632812,316976700,31,1,31,7,2007
2007-08-01,103.81653525631913,105.12514842064883,102.93697952374411,104.71039581298828,467670000,1,2,31,8,2007
2007-08-02,104.94634517933626,105.6614334125567,103.87371282950558,105.54702758789062,294758400,2,3,31,8,2007
2007-08-03,105.3181695537533,105.5326981559637,102.4006089332745,102.82966613769531,359398200,3,4,31,8,2007
2007-08-06,103.12287082590221,104.99639835835909,101.92151701439501,104.55304718017578,324980000,6,0,32,8,2007
2007-08-07,104.35995140637769,106.54811908608355,103.85223409160561,105.66856384277344,232568700,7,1,32,8,2007
2007-08-08,106.12621602699282,107.68510267842069,105.36106660553575,107.14163970947266,274930600,8,2,32,8,2007
2007-08-09,105.42544222109782,106.51237927979088,103.89515399472103,103.96666717529297,357622100,9,3,32,8,2007
2007-08-10,103.25158950166502,104.76042610938856,102.34342439078617,103.48042297363281,411018400,10,4,32,8,2007
2007-08-13,104.76042184884668,105.03930581185257,103.70209436248844,103.85225677490234,181917200,13,0,33,8,2007
2007-08-14,104.18834417186991,104.4457763494884,102.05738448075999,102.26475524902344,264134500,14,1,33,8,2007
2007-08-15,102.05737943576038,103.30163671797229,100.55568998865563,100.85602569580078,323834000,15,2,33,8,2007
2007-08-16,99.96218117452302,102.21471569776551,97.96708976784952,101.61404418945312,546743700,16,3,33,8,2007
2007-08-17,104.04533787655998,104.26701348291596,101.10632480317925,103.48042297363281,388218100,17,4,33,8,2007
2007-08-20,103.80932413800981,104.0238527212924,102.4649552000575,103.43032836914062,187320400,20,0,34,8,2007
2007-08-21,103.40178677818992,104.38145439240267,103.07284131390148,103.63775634765625,157066400,21,1,34,8,2007
2007-08-22,104.40999700054178,104.97492264199734,103.92374238846187,104.8676528930664,173156700,22,2,34,8,2007
2007-08-23,105.36107050567087,105.58274605500833,104.12397123626577,104.77470397949219,203915300,23,3,34,8,2007
2007-08-24,104.74614340470282,106.06906127929688,104.6031279102182,106.06906127929688,128901900,24,4,34,8,2007
2007-08-27,105.72578496403148,106.06902421312503,104.92487883430785,105.08219909667969,113024300,27,0,35,8,2007
2007-08-28,104.51730865470164,104.58166398303655,102.58657242498342,102.77249145507812,219790700,28,1,35,8,2007
2007-08-29,103.23732178641548,104.93208892707536,102.94414379823364,104.7890625,207654200,29,2,35,8,2007
2007-08-30,104.00960266988285,105.25386037895525,103.90949073315629,104.51016235351562,191817300,30,3,35,8,2007
2007-08-31,105.58273660211982,106.19056575381356,104.99637012843891,105.53983306884766,185477500,31,4,35,8,2007
2007-09-04,105.43977209808716,107.24894470045174,105.40401549930334,106.6053695678711,120062000,4,1,36,9,2007
2007-09-05,105.97607300796837,106.09048974296444,105.11796931825867,105.6828842163086,166261800,5,2,36,9,2007
2007-09-06,105.79735717326685,106.26931827239602,105.20383232037159,105.92607879638672,127878400,6,3,36,9,2007
2007-09-07,104.74615037633201,105.0393392519382,103.87374161711294,104.45297241210938,235447600,7,4,36,9,2007
2007-09-10,104.77473836767273,104.91775384211567,103.20869328077647,104.25271606445312,192305900,10,0,37,9,2007
2007-09-11,104.57448553535384,105.61850802964966,104.49582540950594,105.46834564208984,162081900,11,1,37,9,2007
2007-09-12,105.3252913512868,106.14764897812515,105.10361584945113,105.74004364013672,149554600,12,2,37,9,2007
2007-09-13,106.22634012371336,106.86991505332077,105.97605492254462,106.48377227783203,154079000,13,3,37,9,2007
2007-09-14,105.80446498724893,106.6125073107543,105.6471446952997,106.47663879394531,121911000,14,4,37,9,2007
2007-09-17,106.0547186711389,106.29784601627935,105.568463980858,105.90455627441406,109870800,17,0,38,9,2007
