open,high,low,close,volume,vwap,timestamp,pre_market,market,after_market,date,time,time_diff,otc
531.09,531.09,530.725,531.0089,74270,532.0897604314365,2025-04-16 12:46:00-04:00,0,1,0,2025-04-16,12:46:00,1.0,
531.0262,531.0262,530.8469,531.0262,60915,532.087396006535,2025-04-16 12:47:00-04:00,0,1,0,2025-04-16,12:47:00,1.0,
531.0098,531.0098,530.8,531.0,370498,532.0728891496774,2025-04-16 12:48:00-04:00,0,1,0,2025-04-16,12:48:00,1.0,
530.98,531.05,530.93,530.99,28270,532.0717879360249,2025-04-16 12:49:00-04:00,0,1,0,2025-04-16,12:49:00,1.0,
530.83,531.01,530.735,530.83,32379,532.0703433040795,2025-04-16 12:50:00-04:00,0,1,0,2025-04-16,12:50:00,1.0,
530.83,531.02,530.76,531.01,24888,532.0693959842241,2025-04-16 12:51:00-04:00,0,1,0,2025-04-16,12:51:00,1.0,
531.005,531.005,530.6747,530.725,30759,532.0679131514444,2025-04-16 12:52:00-04:00,0,1,0,2025-04-16,12:52:00,1.0,
530.74,531.1529,530.7301,531.1196,62317,532.0657988808348,2025-04-16 12:53:00-04:00,0,1,0,2025-04-16,12:53:00,1.0,
531.13,531.19,530.83,531.09,74555,532.0632030061005,2025-04-16 12:54:00-04:00,0,1,0,2025-04-16,12:54:00,1.0,
531.12,531.24,530.9,531.19,58888,532.0613720084522,2025-04-16 12:55:00-04:00,0,1,0,2025-04-16,12:55:00,1.0,
531.19,531.27,530.94,530.98,51796,532.0593812163432,2025-04-16 12:56:00-04:00,0,1,0,2025-04-16,12:56:00,1.0,
530.99,531.0438,530.77,530.92,51254,532.0573093600696,2025-04-16 12:57:00-04:00,0,1,0,2025-04-16,12:57:00,1.0,
530.94,531.03,530.84,530.91,43480,532.0555422357107,2025-04-16 12:58:00-04:00,0,1,0,2025-04-16,12:58:00,1.0,
530.9,530.98,530.76,530.89,33519,532.0541599903721,2025-04-16 12:59:00-04:00,0,1,0,2025-04-16,12:59:00,1.0,
530.93,531.01,530.44,530.97,86753,532.0508423435833,2025-04-16 13:00:00-04:00,0,1,0,2025-04-16,13:00:00,1.0,
530.93,531.32,530.69,531.16,61851,532.0489030000261,2025-04-16 13:01:00-04:00,0,1,0,2025-04-16,13:01:00,1.0,
531.15,531.266,530.86,530.9799,70293,532.0462648222584,2025-04-16 13:02:00-04:00,0,1,0,2025-04-16,13:02:00,1.0,
530.91,531.1999,530.83,530.94,56085,532.044090762443,2025-04-16 13:03:00-04:00,0,1,0,2025-04-16,13:03:00,1.0,
530.91,530.93,530.57,530.64,50262,532.0416222641298,2025-04-16 13:04:00-04:00,0,1,0,2025-04-16,13:04:00,1.0,
530.61,530.925,530.36,530.67,72893,532.0381338963214,2025-04-16 13:05:00-04:00,0,1,0,2025-04-16,13:05:00,1.0,
531.08,531.08,531.08,531.08,48344,532.0365205572986,2025-04-16 13:06:00-04:00,0,1,0,2025-04-16,13:06:00,1.0,
531.11,531.27,530.98,531.05,130806,532.0320462110714,2025-04-16 13:07:00-04:00,0,1,0,2025-04-16,13:07:00,1.0,
531.05,531.08,530.76,530.78,24380,532.0309887428126,2025-04-16 13:08:00-04:00,0,1,0,2025-04-16,13:08:00,1.0,
530.76,530.82,530.5,530.57,46639,532.0286319781222,2025-04-16 13:09:00-04:00,0,1,0,2025-04-16,13:09:00,1.0,
