Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Datetime,,,,,
2025-04-14 15:18:00+00:00,540.7349853515625,540.75,540.1699829101562,540.3200073242188,108022
2025-04-14 15:19:00+00:00,540.9498901367188,540.989990234375,540.6500854492188,540.7349853515625,107457
2025-04-14 15:20:00+00:00,540.5,541.0800170898438,540.3800048828125,540.9600219726562,108650
2025-04-14 15:21:00+00:00,540.85498046875,540.9349975585938,540.5399780273438,540.5399780273438,51131
2025-04-14 15:22:00+00:00,541.2100219726562,541.22998046875,540.6300048828125,540.8400268554688,134442
2025-04-14 15:23:00+00:00,540.6199951171875,541.2257080078125,540.4600219726562,541.1799926757812,101612
2025-04-14 15:24:00+00:00,540.3300170898438,540.6900024414062,540.280029296875,540.6300048828125,61097
2025-04-14 15:25:00+00:00,540.1900024414062,540.3699951171875,540.010009765625,540.27001953125,214190
2025-04-14 15:26:00+00:00,539.780029296875,540.3599853515625,539.75,540.1799926757812,142363
2025-04-14 15:27:00+00:00,539.260009765625,539.8499755859375,539.1500244140625,539.75,222596
2025-04-14 15:28:00+00:00,538.780029296875,539.3300170898438,538.7100219726562,539.2899780273438,215912
2025-04-14 15:29:00+00:00,538.52001953125,538.97998046875,538.4299926757812,538.75,178127
2025-04-14 15:30:00+00:00,538.7750244140625,538.8300170898438,538.1099853515625,538.6400146484375,232739
2025-04-14 15:31:00+00:00,539.3049926757812,539.530029296875,538.5349731445312,538.780029296875,224815
2025-04-14 15:32:00+00:00,539.5800170898438,539.5800170898438,539.5800170898438,539.5800170898438,148345
2025-04-14 15:33:00+00:00,539.4216918945312,539.6599731445312,539.4099731445312,539.5900268554688,53294
2025-04-14 15:34:00+00:00,539.7335205078125,539.7335205078125,539.3699951171875,539.4299926757812,54895
2025-04-14 15:35:00+00:00,539.3200073242188,539.9299926757812,539.0900268554688,539.75,227349
2025-04-14 15:36:00+00:00,539.2100219726562,539.510009765625,539.0599975585938,539.3300170898438,133832
2025-04-14 15:37:00+00:00,538.4199829101562,539.239990234375,538.4099731445312,539.1699829101562,121680
2025-04-14 15:38:00+00:00,537.760009765625,538.5999755859375,537.6500244140625,537.760009765625,234724
2025-04-14 15:39:00+00:00,537.5999755859375,537.989990234375,537.5,537.7100219726562,146792
2025-04-14 15:40:00+00:00,537.3300170898438,537.6900024414062,537.251708984375,537.5700073242188,179755
2025-04-14 15:41:00+00:00,537.4000244140625,537.635009765625,536.8800048828125,537.3125,262179
2025-04-14 15:42:00+00:00,537.094970703125,537.5499877929688,537.0499877929688,537.4000244140625,134389
2025-04-14 15:43:00+00:00,537.47998046875,537.47998046875,536.989990234375,537.1099853515625,107981
2025-04-14 15:44:00+00:00,538.22998046875,538.3300170898438,537.3499755859375,537.4600219726562,307185
2025-04-14 15:45:00+00:00,536.8900146484375,538.2899780273438,536.8150024414062,538.1799926757812,192032
2025-04-14 15:46:00+00:00,536.4199829101562,537.25,536.3800048828125,536.8900146484375,248032
2025-04-14 15:47:00+00:00,536.469970703125,536.6599731445312,536.02001953125,536.4299926757812,172843
2025-04-14 15:48:00+00:00,535.9400024414062,536.469970703125,535.780029296875,536.4400024414062,155296
2025-04-14 15:49:00+00:00,535.9000244140625,536.1099853515625,535.6699829101562,535.9271850585938,177644
2025-04-14 15:50:00+00:00,535.77001953125,536.1099853515625,535.6754150390625,535.77001953125,185008
2025-04-14 15:51:00+00:00,535.6500244140625,535.8699951171875,535.22998046875,535.7694702148438,254813
2025-04-14 15:52:00+00:00,535.3599853515625,535.6729736328125,535.310791015625,535.6300048828125,124038
2025-04-14 15:53:00+00:00,536.1550903320312,536.2999877929688,535.25,535.3400268554688,252643
2025-04-14 15:54:00+00:00,536.1951293945312,536.27001953125,535.7999877929688,536.1951293945312,148263
2025-04-14 15:55:00+00:00,536.6500244140625,536.6900024414062,535.97998046875,536.1500244140625,214224
2025-04-14 15:56:00+00:00,536.8411865234375,536.97998046875,536.530029296875,536.6599731445312,295224
2025-04-14 15:57:00+00:00,537.010009765625,537.1300048828125,536.6799926757812,536.8599853515625,171542
2025-04-14 15:58:00+00:00,536.36669921875,537.010009765625,536.2999877929688,537.010009765625,158262
2025-04-14 15:59:00+00:00,535.7399291992188,536.4180908203125,535.72998046875,536.4099731445312,138250
2025-04-14 16:00:00+00:00,535.989990234375,536.0800170898438,535.3599853515625,535.7249755859375,157311
2025-04-14 16:01:00+00:00,536.75,536.77001953125,535.9600219726562,536.75,242182
2025-04-14 16:02:00+00:00,536.3400268554688,536.8499755859375,536.3200073242188,536.719970703125,110271
2025-04-14 16:03:00+00:00,535.8099975585938,536.3599243164062,535.6400146484375,536.3060302734375,152795
2025-04-14 16:04:00+00:00,536.530029296875,536.5700073242188,535.77001953125,536.530029296875,127942
2025-04-14 16:05:00+00:00,536.3800048828125,536.7899780273438,536.27001953125,536.530029296875,107760
2025-04-14 16:06:00+00:00,536.0299072265625,536.4500122070312,535.72998046875,536.3699951171875,221821
2025-04-14 16:07:00+00:00,535.9500122070312,536.5700073242188,535.8800048828125,535.97998046875,139006
2025-04-14 16:08:00+00:00,536.030029296875,536.030029296875,535.52001953125,535.9400024414062,222716
2025-04-14 16:09:00+00:00,535.739990234375,536.08740234375,535.4600219726562,535.97998046875,89221
2025-04-14 16:10:00+00:00,535.3070068359375,536.0900268554688,535.260009765625,535.75,144712
2025-04-14 16:11:00+00:00,534.010009765625,535.3699951171875,533.8599853515625,535.2752075195312,495723
2025-04-14 16:12:00+00:00,534.72998046875,534.7899780273438,533.8699951171875,533.9500122070312,313715
2025-04-14 16:13:00+00:00,535.2510986328125,535.4099731445312,534.7000122070312,534.7349853515625,237247
2025-04-14 16:14:00+00:00,535.4299926757812,535.8800048828125,534.8499755859375,535.27001953125,382933
2025-04-14 16:15:00+00:00,535.8699951171875,536.2000122070312,535.3699951171875,535.469970703125,196358
2025-04-14 16:16:00+00:00,536.1199951171875,536.22998046875,535.5499877929688,535.8699951171875,143851
2025-04-14 16:17:00+00:00,535.8298950195312,536.594970703125,535.8298950195312,536.1199951171875,140963
2025-04-14 16:18:00+00:00,536.3779907226562,536.489990234375,535.469970703125,535.7999877929688,196475
2025-04-14 16:19:00+00:00,536.9099731445312,537.5333251953125,536.2000122070312,536.3800048828125,362265
2025-04-14 16:20:00+00:00,536.760009765625,537.3800048828125,536.5800170898438,536.905029296875,476831
2025-04-14 16:21:00+00:00,537.8350219726562,537.8499755859375,536.5999755859375,536.77001953125,149126
2025-04-14 16:22:00+00:00,536.969970703125,537.8400268554688,536.8900146484375,537.75,128897
2025-04-14 16:23:00+00:00,536.3300170898438,537.1099853515625,536.2520141601562,536.9000244140625,303984
2025-04-14 16:24:00+00:00,536.5999755859375,536.8599853515625,535.97998046875,536.2999877929688,111574
2025-04-14 16:25:00+00:00,536.4299926757812,536.780029296875,536.2000122070312,536.6400146484375,94706
2025-04-14 16:26:00+00:00,536.206298828125,536.5501098632812,535.8800048828125,536.3699951171875,83135
2025-04-14 16:27:00+00:00,535.17041015625,536.1749877929688,535.17041015625,536.1749877929688,126379
2025-04-14 16:28:00+00:00,535.6300048828125,536.0999755859375,535.1599731445312,535.1599731445312,94623
2025-04-14 16:29:00+00:00,535.8499755859375,536.2000122070312,535.5650024414062,535.5700073242188,51191
2025-04-14 16:30:00+00:00,536.1900024414062,536.1900024414062,536.1900024414062,536.1900024414062,91924
2025-04-14 16:31:00+00:00,536.72998046875,536.8499755859375,535.9467163085938,536.1500244140625,146536
2025-04-14 16:32:00+00:00,536.9299926757812,537.0999755859375,536.719970703125,536.7449951171875,126806
2025-04-14 16:33:00+00:00,537.3499755859375,537.369873046875,536.7899780273438,536.9299926757812,85584
2025-04-14 16:34:00+00:00,537.47998046875,537.6400146484375,537.2100219726562,537.3599853515625,120969
2025-04-14 16:35:00+00:00,537.5499877929688,537.7999877929688,537.3900146484375,537.510009765625,84010
2025-04-14 16:36:00+00:00,537.6099853515625,537.8599853515625,537.47998046875,537.6099853515625,58884
2025-04-14 16:37:00+00:00,537.5798950195312,537.6900024414062,537.219970703125,537.6087036132812,291526
2025-04-14 16:38:00+00:00,537.239990234375,537.6799926757812,537.1099853515625,537.5598754882812,92885
2025-04-14 16:39:00+00:00,537.1099853515625,537.4000244140625,536.9400024414062,537.1099853515625,53704
2025-04-14 16:40:00+00:00,537.25,537.3499755859375,536.9400024414062,537.25,107127
2025-04-14 16:41:00+00:00,537.510009765625,537.5800170898438,537.0900268554688,537.3200073242188,42584
2025-04-14 16:42:00+00:00,536.8400268554688,537.469970703125,536.6799926757812,537.469970703125,41810
2025-04-14 16:43:00+00:00,537.25,537.4600219726562,536.5999755859375,536.77001953125,160002
2025-04-14 16:44:00+00:00,537.5800170898438,537.6199951171875,536.9400024414062,537.219970703125,94758
2025-04-14 16:45:00+00:00,537.5700073242188,537.760009765625,537.3800048828125,537.5700073242188,54928
2025-04-14 16:46:00+00:00,537.5499877929688,537.669677734375,537.1099853515625,537.6300048828125,91064
2025-04-14 16:47:00+00:00,537.6099853515625,537.6699829101562,537.469970703125,537.5599975585938,28429
2025-04-14 16:48:00+00:00,537.4500122070312,537.9199829101562,537.25,537.5999755859375,107234
2025-04-14 16:49:00+00:00,537.0501098632812,537.61669921875,536.9603881835938,537.4398803710938,72488
2025-04-14 16:50:00+00:00,536.5700073242188,537.0499877929688,536.489990234375,537.0499877929688,118360
2025-04-14 16:51:00+00:00,536.1699829101562,536.5999755859375,535.97998046875,536.5999755859375,153879
2025-04-14 16:52:00+00:00,535.909423828125,536.1699829101562,535.8800048828125,536.1699829101562,86837
2025-04-14 16:53:00+00:00,536.6199951171875,536.6599731445312,535.6500244140625,535.9699096679688,209526
2025-04-14 16:54:00+00:00,536.9401245117188,536.9401245117188,536.9401245117188,536.9401245117188,105069
2025-04-14 16:55:00+00:00,536.8001098632812,537.0900268554688,536.6599731445312,536.8001098632812,69458
2025-04-14 16:56:00+00:00,535.8599853515625,536.8400268554688,535.75,536.8200073242188,183590
2025-04-14 16:57:00+00:00,535.6099853515625,535.8900146484375,535.5599975585938,535.8699951171875,45518
2025-04-14 16:58:00+00:00,535.4465942382812,535.7899780273438,535.3699951171875,535.6090087890625,100957
2025-04-14 16:59:00+00:00,535.52001953125,535.8099975585938,535.4299926757812,535.4550170898438,251150
2025-04-14 17:00:00+00:00,537.1199951171875,539.22998046875,535.2899780273438,535.5999755859375,944162
2025-04-14 17:01:00+00:00,536.8900146484375,537.22998046875,536.3900146484375,537.2100219726562,226270
2025-04-14 17:02:00+00:00,536.760009765625,537.1099853515625,536.22998046875,536.9400024414062,120262
2025-04-14 17:03:00+00:00,535.9600219726562,536.8499755859375,535.8400268554688,536.77001953125,129608
2025-04-14 17:04:00+00:00,536.4400024414062,536.4500122070312,535.8900146484375,535.9400024414062,110407
2025-04-14 17:05:00+00:00,536.1799926757812,537.0,536.1400146484375,536.5,128313
2025-04-14 17:06:00+00:00,536.5449829101562,536.5700073242188,535.8300170898438,536.3200073242188,82100
2025-04-14 17:07:00+00:00,536.1699829101562,536.61376953125,536.1099853515625,536.510009765625,62429
2025-04-14 17:08:00+00:00,536.2000122070312,536.7899780273438,535.7100219726562,536.1300048828125,108720
2025-04-14 17:09:00+00:00,536.72998046875,536.8099975585938,536.0800170898438,536.1599731445312,45316
2025-04-14 17:10:00+00:00,536.4912719726562,537.02001953125,536.1500244140625,536.4912719726562,99715
2025-04-14 17:11:00+00:00,536.77001953125,536.9400024414062,536.47998046875,536.47998046875,40775
2025-04-14 17:12:00+00:00,537.02001953125,537.1099853515625,536.3300170898438,536.75,69501
2025-04-14 17:13:00+00:00,537.0999755859375,537.1900024414062,536.6500244140625,537.010009765625,92308
2025-04-14 17:14:00+00:00,536.8099975585938,537.0700073242188,536.5,537.0700073242188,41647
2025-04-14 17:15:00+00:00,536.4249877929688,536.8900146484375,536.27001953125,536.8099975585938,39785
2025-04-14 17:16:00+00:00,536.0900268554688,536.5,536.010009765625,536.4199829101562,103741
2025-04-14 17:17:00+00:00,536.72998046875,536.7349853515625,536.0700073242188,536.0999755859375,58594
2025-04-14 17:18:00+00:00,537.3699951171875,537.3900146484375,536.7100219726562,537.3699951171875,135849
2025-04-14 17:19:00+00:00,537.4901123046875,537.530029296875,537.1950073242188,537.3599853515625,47916
2025-04-14 17:20:00+00:00,537.5999755859375,537.6699829101562,537.2100219726562,537.510009765625,66139
2025-04-14 17:21:00+00:00,538.0999755859375,538.1599731445312,537.6099853515625,537.6099853515625,100492
2025-04-14 17:22:00+00:00,538.239990234375,538.3699951171875,537.8800048828125,538.0700073242188,82356
2025-04-14 17:23:00+00:00,538.1900024414062,538.5,538.02001953125,538.25,75764
2025-04-14 17:24:00+00:00,538.5499877929688,538.5499877929688,538.2000122070312,538.2000122070312,63208
2025-04-14 17:25:00+00:00,537.969970703125,538.5076904296875,537.8599853515625,538.5076904296875,89650
2025-04-14 17:26:00+00:00,538.1599731445312,538.3200073242188,537.8900146484375,537.9600219726562,40841
2025-04-14 17:27:00+00:00,537.97998046875,538.3699951171875,537.5947875976562,538.1500244140625,86051
2025-04-14 17:28:00+00:00,537.565185546875,538.0800170898438,537.5,538.010009765625,78870
2025-04-14 17:29:00+00:00,537.2999877929688,537.5399780273438,537.0435791015625,537.530029296875,91970
2025-04-14 17:30:00+00:00,537.5701293945312,537.7999877929688,537.260009765625,537.260009765625,114487
2025-04-14 17:31:00+00:00,536.5900268554688,537.6699829101562,536.510009765625,537.5999755859375,127561
2025-04-14 17:32:00+00:00,537.4099731445312,537.6500244140625,536.489990234375,536.489990234375,90238
2025-04-14 17:33:00+00:00,537.7000122070312,537.9199829101562,537.239990234375,537.4500122070312,61101
2025-04-14 17:34:00+00:00,537.510009765625,537.739990234375,537.3599853515625,537.7100219726562,57348
2025-04-14 17:35:00+00:00,537.830078125,537.9299926757812,537.3900146484375,537.4351806640625,57482
2025-04-14 17:36:00+00:00,537.530029296875,538.0599975585938,537.4099731445312,537.8300170898438,72669
2025-04-14 17:37:00+00:00,537.969970703125,538.0,537.27099609375,537.5499877929688,54337
2025-04-14 17:38:00+00:00,537.402587890625,538.1599731445312,537.322021484375,537.9400024414062,52204
2025-04-14 17:39:00+00:00,537.6901245117188,537.6912231445312,537.1599731445312,537.3800048828125,66240
2025-04-14 17:40:00+00:00,537.260009765625,537.7012939453125,537.010009765625,537.6900024414062,60940
2025-04-14 17:41:00+00:00,537.6300048828125,537.6799926757812,537.086669921875,537.219970703125,67611
2025-04-14 17:42:00+00:00,538.0850219726562,538.0850219726562,537.4400024414062,537.5999755859375,77384
2025-04-14 17:43:00+00:00,537.7999877929688,538.1799926757812,537.77001953125,538.0499877929688,65512
2025-04-14 17:44:00+00:00,537.0399780273438,537.8344116210938,536.9600219726562,537.8300170898438,95137
2025-04-14 17:45:00+00:00,537.6799926757812,537.7100219726562,536.8699951171875,537.1300048828125,66005
2025-04-14 17:46:00+00:00,537.11279296875,537.9400024414062,537.11279296875,537.6799926757812,79323
2025-04-14 17:47:00+00:00,536.72998046875,537.1400146484375,536.6400146484375,537.1099853515625,102074
2025-04-14 17:48:00+00:00,537.6414184570312,537.6799926757812,536.780029296875,536.7999877929688,50772
2025-04-14 17:49:00+00:00,537.6942749023438,537.8200073242188,537.4000244140625,537.6199951171875,63725
2025-04-14 17:50:00+00:00,537.72998046875,538.0499877929688,537.489990234375,537.7550048828125,66439
2025-04-14 17:51:00+00:00,538.1799926757812,538.2000122070312,537.6400146484375,537.72998046875,99004
2025-04-14 17:52:00+00:00,538.35498046875,538.4500122070312,538.1599731445312,538.1900024414062,84564
2025-04-14 17:53:00+00:00,539.0599975585938,539.2269897460938,538.3400268554688,538.3800048828125,107868
2025-04-14 17:54:00+00:00,538.8099975585938,539.4500122070312,538.77001953125,539.0999755859375,187880
2025-04-14 17:55:00+00:00,538.9400024414062,539.280029296875,538.760009765625,538.8300170898438,85517
2025-04-14 17:56:00+00:00,538.5900268554688,538.97998046875,538.4199829101562,538.9199829101562,95710
2025-04-14 17:57:00+00:00,539.0770263671875,539.1190185546875,538.5399780273438,538.5399780273438,38828
2025-04-14 17:58:00+00:00,539.0700073242188,539.2559814453125,538.9000244140625,539.1500244140625,64025
2025-04-14 17:59:00+00:00,538.969970703125,539.260009765625,538.9299926757812,538.969970703125,46080
2025-04-14 18:00:00+00:00,539.343017578125,539.3599853515625,538.8699951171875,538.9500122070312,74859
2025-04-14 18:01:00+00:00,539.450927734375,539.5499877929688,539.2899780273438,539.3300170898438,112268
2025-04-14 18:02:00+00:00,539.4199829101562,539.689697265625,539.4199829101562,539.469970703125,75767
2025-04-14 18:03:00+00:00,539.5650024414062,539.6199951171875,539.260009765625,539.4099731445312,85059
2025-04-14 18:04:00+00:00,539.4299926757812,539.6300048828125,539.3200073242188,539.5490112304688,49671
2025-04-14 18:05:00+00:00,539.2850952148438,539.6300048828125,538.9600219726562,539.510009765625,159382
2025-04-14 18:06:00+00:00,539.7999877929688,539.8300170898438,539.3400268554688,539.3400268554688,149591
2025-04-14 18:07:00+00:00,539.530029296875,539.8499755859375,539.4000244140625,539.8099975585938,56006
2025-04-14 18:08:00+00:00,539.6799926757812,539.6900024414062,539.3927001953125,539.5599975585938,51590
2025-04-14 18:09:00+00:00,539.6400146484375,539.7100219726562,539.489990234375,539.6771240234375,58305
2025-04-14 18:10:00+00:00,539.380126953125,539.719970703125,539.3703002929688,539.5900268554688,56006
2025-04-14 18:11:00+00:00,539.1300048828125,539.780029296875,539.0,539.3800048828125,75055
2025-04-14 18:12:00+00:00,539.010009765625,539.1900024414062,538.8099975585938,539.0999755859375,70924
2025-04-14 18:13:00+00:00,539.3099975585938,539.530029296875,539.010009765625,539.010009765625,67318
2025-04-14 18:14:00+00:00,539.3200073242188,539.4550170898438,539.0989990234375,539.3200073242188,66852
2025-04-14 18:15:00+00:00,539.1199951171875,539.3049926757812,538.989990234375,539.2999877929688,42069
2025-04-14 18:16:00+00:00,539.543701171875,539.5449829101562,539.1300048828125,539.280029296875,63388
2025-04-14 18:17:00+00:00,539.6699829101562,539.77001953125,539.469970703125,539.52001953125,64728
2025-04-14 18:18:00+00:00,539.52001953125,539.7000122070312,539.3900146484375,539.6699829101562,110152
2025-04-14 18:19:00+00:00,539.6799926757812,539.7000122070312,539.0700073242188,539.5399780273438,131551
2025-04-14 18:20:00+00:00,540.0399780273438,540.1099853515625,539.5999755859375,539.7100219726562,102791
2025-04-14 18:21:00+00:00,540.1699829101562,540.2899780273438,540.0499877929688,540.0700073242188,129935
2025-04-14 18:22:00+00:00,540.3699951171875,540.4099731445312,540.0549926757812,540.1649780273438,75004
2025-04-14 18:23:00+00:00,540.3250122070312,540.4500122070312,540.1199951171875,540.3300170898438,133121
2025-04-14 18:24:00+00:00,540.3900146484375,540.4299926757812,540.280029296875,540.3300170898438,59656
2025-04-14 18:25:00+00:00,540.0955200195312,540.469970703125,540.0599975585938,540.3900146484375,78851
2025-04-14 18:26:00+00:00,540.25,540.3400268554688,539.9099731445312,540.0999755859375,73338
2025-04-14 18:27:00+00:00,540.510009765625,540.510009765625,540.260009765625,540.260009765625,68715
2025-04-14 18:28:00+00:00,540.4500122070312,540.510009765625,540.340087890625,540.47998046875,46643
2025-04-14 18:29:00+00:00,540.3800048828125,540.4650268554688,540.25,540.4500122070312,41065
2025-04-14 18:30:00+00:00,540.336181640625,540.4199829101562,540.0499877929688,540.3800048828125,110904
2025-04-14 18:31:00+00:00,540.6699829101562,540.780029296875,540.3699951171875,540.3699951171875,132185
2025-04-14 18:32:00+00:00,540.6599731445312,540.7899780273438,540.5700073242188,540.6599731445312,73837
2025-04-14 18:33:00+00:00,540.3099975585938,540.77001953125,540.25,540.6699829101562,92046
2025-04-14 18:34:00+00:00,540.594970703125,540.7100219726562,540.3099975585938,540.3599853515625,86272
2025-04-14 18:35:00+00:00,540.6799926757812,540.77001953125,540.3964233398438,540.5999755859375,85113
2025-04-14 18:36:00+00:00,540.4199829101562,540.780029296875,540.3800048828125,540.6862182617188,57003
2025-04-14 18:37:00+00:00,540.739990234375,540.8900146484375,540.4299926757812,540.4299926757812,64043
2025-04-14 18:38:00+00:00,540.7216186523438,540.8599853515625,540.530029296875,540.719970703125,60111
2025-04-14 18:39:00+00:00,540.6199951171875,540.8109741210938,540.5999755859375,540.739990234375,49235
2025-04-14 18:40:00+00:00,540.719970703125,540.9349975585938,540.6199951171875,540.719970703125,131445
2025-04-14 18:41:00+00:00,540.840087890625,540.9177856445312,540.6799926757812,540.739990234375,55903
2025-04-14 18:42:00+00:00,540.8400268554688,540.9000244140625,540.6799926757812,540.8400268554688,48305
2025-04-14 18:43:00+00:00,541.114990234375,541.114990234375,541.114990234375,541.114990234375,98561
2025-04-14 18:44:00+00:00,541.1900024414062,541.3099975585938,541.0300903320312,541.1400146484375,55796
2025-04-14 18:45:00+00:00,540.9400024414062,541.22998046875,540.780029296875,541.1900024414062,120515
2025-04-14 18:46:00+00:00,540.8099975585938,541.2999877929688,540.72998046875,540.969970703125,138160
2025-04-14 18:47:00+00:00,540.719970703125,541.0499877929688,540.6699829101562,540.7999877929688,74904
2025-04-14 18:48:00+00:00,540.8200073242188,540.8200073242188,540.8200073242188,540.8200073242188,110266
2025-04-14 18:49:00+00:00,540.9099731445312,540.9400024414062,540.5700073242188,540.7650146484375,108710
2025-04-14 18:50:00+00:00,541.0599975585938,541.0599975585938,540.5499877929688,540.9400024414062,148795
2025-04-14 18:51:00+00:00,540.6799926757812,541.1199951171875,540.5900268554688,541.010009765625,90350
2025-04-14 18:52:00+00:00,540.8699951171875,540.8800048828125,540.469970703125,540.6799926757812,77927
2025-04-14 18:53:00+00:00,540.7941284179688,540.9099731445312,540.5399780273438,540.8452758789062,161352
2025-04-14 18:54:00+00:00,540.780029296875,540.8699951171875,540.6129760742188,540.8099975585938,86470
2025-04-14 18:55:00+00:00,540.739990234375,540.8099975585938,540.469970703125,540.7899780273438,211194
2025-04-14 18:56:00+00:00,540.8775024414062,540.9400024414062,540.7000732421875,540.739990234375,73672
2025-04-14 18:57:00+00:00,540.60498046875,540.9500122070312,540.5399780273438,540.9000244140625,81450
2025-04-14 18:58:00+00:00,540.8699951171875,540.9766845703125,540.5700073242188,540.5700073242188,89833
2025-04-14 18:59:00+00:00,540.72998046875,541.030029296875,540.5499877929688,540.8953247070312,99994
2025-04-14 19:00:00+00:00,541.239990234375,541.239990234375,540.6400146484375,540.77001953125,128732
2025-04-14 19:01:00+00:00,541.0399780273438,541.4299926757812,540.9901123046875,541.239990234375,114956
2025-04-14 19:02:00+00:00,541.0299072265625,541.2999877929688,540.9099731445312,541.0399780273438,114395
2025-04-14 19:03:00+00:00,541.2999267578125,541.3099975585938,540.9000244140625,541.010009765625,105587
2025-04-14 19:04:00+00:00,541.4000244140625,541.4299926757812,541.0701904296875,541.2999877929688,79064
2025-04-14 19:05:00+00:00,541.4400024414062,541.5,541.280029296875,541.4000244140625,95250
2025-04-14 19:06:00+00:00,541.5999755859375,541.6599731445312,541.4583129882812,541.4583129882812,92241
2025-04-14 19:07:00+00:00,541.969970703125,541.969970703125,541.5999755859375,541.969970703125,198870
2025-04-14 19:08:00+00:00,542.0599975585938,542.1300048828125,541.8599853515625,541.9500122070312,120524
2025-04-14 19:09:00+00:00,542.0900268554688,542.1799926757812,541.9099731445312,542.0599975585938,125080
2025-04-14 19:10:00+00:00,541.7999877929688,542.1900024414062,541.739990234375,542.0999755859375,149281
2025-04-14 19:11:00+00:00,542.1409912109375,542.1500244140625,541.75,542.1409912109375,142161
2025-04-14 19:12:00+00:00,542.3099975585938,542.3099975585938,541.97998046875,542.1599731445312,281800
2025-04-14 19:13:00+00:00,542.4849853515625,542.5800170898438,542.2429809570312,542.2999877929688,169664
2025-04-14 19:14:00+00:00,542.3516845703125,542.5499877929688,542.280029296875,542.4808959960938,141457
2025-04-14 19:15:00+00:00,541.9099731445312,542.3599853515625,541.8900146484375,542.3599853515625,181691
2025-04-14 19:16:00+00:00,541.6799926757812,541.9199829101562,541.4500122070312,541.6799926757812,261326
2025-04-14 19:17:00+00:00,541.969970703125,542.1799926757812,541.510009765625,541.6699829101562,174387
2025-04-14 19:18:00+00:00,541.688720703125,541.989990234375,541.3419799804688,541.989990234375,145456
2025-04-14 19:19:00+00:00,541.5300903320312,541.97998046875,541.510009765625,541.739990234375,111911
2025-04-14 19:20:00+00:00,541.4600219726562,541.7000122070312,541.2698974609375,541.5900268554688,92782
2025-04-14 19:21:00+00:00,541.7899780273438,541.9600219726562,541.4400024414062,541.4600219726562,104549
2025-04-14 19:22:00+00:00,541.4500122070312,541.8900146484375,541.4036254882812,541.780029296875,115061
2025-04-14 19:23:00+00:00,541.780029296875,541.7899780273438,541.4299926757812,541.47998046875,77644
2025-04-14 19:24:00+00:00,541.8499755859375,542.0800170898438,541.77001953125,541.7899780273438,117967
2025-04-14 19:25:00+00:00,541.5700073242188,541.9500122070312,541.510009765625,541.8699951171875,91201
2025-04-14 19:26:00+00:00,541.0993041992188,541.5800170898438,541.0162963867188,541.5599975585938,139010
2025-04-14 19:27:00+00:00,541.6199951171875,541.6199951171875,541.0399780273438,541.0800170898438,137999
2025-04-14 19:28:00+00:00,541.6900024414062,541.8499755859375,541.3499755859375,541.6400146484375,87942
2025-04-14 19:29:00+00:00,541.3300170898438,541.7000122070312,541.219970703125,541.6699829101562,69692
2025-04-14 19:30:00+00:00,541.2000122070312,541.5850219726562,541.0499877929688,541.3200073242188,138699
2025-04-14 19:31:00+00:00,541.0800170898438,541.489990234375,540.8900146484375,541.1799926757812,101833
2025-04-14 19:32:00+00:00,540.8900146484375,541.1199951171875,540.6599731445312,541.1199951171875,138550
2025-04-14 19:33:00+00:00,541.3679809570312,541.489990234375,540.8800048828125,540.8800048828125,120549
2025-04-14 19:34:00+00:00,541.47998046875,541.5399780273438,541.22998046875,541.3699951171875,128518
2025-04-14 19:35:00+00:00,541.2000122070312,541.530029296875,540.8699951171875,541.489990234375,273711
2025-04-14 19:36:00+00:00,541.4000244140625,541.66357421875,541.1400146484375,541.1400146484375,657690
2025-04-14 19:37:00+00:00,541.1400146484375,541.3699951171875,540.969970703125,541.3599853515625,239877
2025-04-14 19:38:00+00:00,541.2999877929688,541.4011840820312,541.0700073242188,541.1300048828125,123071
2025-04-14 19:39:00+00:00,541.239990234375,541.4199829101562,541.1799926757812,541.280029296875,171442
2025-04-14 19:40:00+00:00,541.8499755859375,541.8599853515625,541.1500244140625,541.219970703125,308091
2025-04-14 19:41:00+00:00,541.8800048828125,541.97998046875,541.6500244140625,541.8599853515625,165553
2025-04-14 19:42:00+00:00,541.9199829101562,542.1500244140625,541.8800048828125,541.8900146484375,277474
2025-04-14 19:43:00+00:00,541.9299926757812,542.0499877929688,541.7000122070312,541.87939453125,157005
2025-04-14 19:44:00+00:00,541.6500244140625,541.948974609375,541.52001953125,541.948974609375,203075
2025-04-14 19:45:00+00:00,541.6199951171875,541.7999877929688,541.3599853515625,541.6599731445312,159538
2025-04-14 19:46:00+00:00,541.5800170898438,541.760009765625,541.3599853515625,541.6300048828125,609754
2025-04-14 19:47:00+00:00,541.1300048828125,541.5800170898438,541.0499877929688,541.5543823242188,198739
2025-04-14 19:48:00+00:00,540.8200073242188,541.2789916992188,540.7999877929688,541.1599731445312,176054
2025-04-14 19:49:00+00:00,540.8800048828125,540.9500122070312,540.3699951171875,540.8300170898438,250363
2025-04-14 19:50:00+00:00,539.3699951171875,540.8699951171875,539.3699951171875,540.8699951171875,1184016
2025-04-14 19:51:00+00:00,540.4349975585938,540.4500122070312,539.1300048828125,539.3800048828125,756765
2025-04-14 19:52:00+00:00,539.989990234375,540.6799926757812,539.8400268554688,540.4450073242188,527067
